date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair,played,pa_actual,hr_actual,hr_yes,graded_at
2026-08-12,824967,676356,Jonny DeLuca,Tampa Bay Rays,Athletics,0,Jack Perkins,678022,R,8,234,3.2,1.07,1.12,,1.12,1.0,1.0,,,,12.5,547,400,500,+700,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,694374,Tim Tawa,Arizona Diamondbacks,Colorado Rockies,1,Ryan Feltner,663372,R,6,196,3.2,1.0,1.11,,1.19,1.01,1.0,,ROOF,,12.5,670,600,625,+700,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823187,701358,Cam Smith,Houston Astros,San Francisco Giants,0,Adrian Houser,605288,R,16,435,3.7,1.14,0.95,,1.05,0.91,1.12,,WIND 6 OUT,,12.5,780,725,700,+700,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,682848,Endy Rodríguez,Pittsburgh Pirates,Miami Marlins,0,Janson Junk,676083,R,7,159,3.5,1.2,1.08,,1.04,0.92,1.0,,,,12.5,,,,+700,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823187,666211,Taylor Trammell,Houston Astros,San Francisco Giants,0,Adrian Houser,605288,R,7,186,3.2,1.11,1.11,,1.05,0.91,1.12,,WIND 6 OUT,,12.4,730,650,575,+706,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,606192,Teoscar Hernández,Los Angeles Dodgers,Kansas City Royals,1,Daniel Lynch IV,663738,L,11,328,3.9,1.06,1.08,,0.86,1.1,1.0,,,,12.3,442,350,390,+713,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,672356,Gabriel Arias,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,5,139,3.2,1.07,1.16,,1.02,1.02,1.0,,,,12.2,,,,+720,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,680777,Ryan Jeffers,Minnesota Twins,Baltimore Orioles,1,Shane Baz,669358,R,10,240,4.1,1.2,1.15,,0.86,0.99,0.86,,WIND 7 IN,,12.1,,,,+726,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,664954,Brett Sullivan,Colorado Rockies,Arizona Diamondbacks,0,Merrill Kelly,518876,R,5,159,3.2,1.01,1.09,,1.16,1.01,1.0,,ROOF,,12.1,940,725,750,+726,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,823263,668930,Brice Turang,Milwaukee Brewers,San Diego Padres,0,Robbie Ray,592662,L,16,517,4.5,1.01,0.8,,0.99,0.98,1.18,,WIND 9 OUT,,12.1,740,650,700,+726,1,6,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,680977,Brendan Donovan,Seattle Mariners,New York Yankees,0,Will Warren,701542,R,3,118,3.9,0.94,1.05,,1.0,1.08,1.0,,,,12.1,680,575,625,+726,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,694249,Cole Carrigg,Colorado Rockies,Arizona Diamondbacks,0,Merrill Kelly,518876,R,5,204,3.9,0.9,0.99,,1.16,1.01,1.0,,ROOF,,11.9,880,550,750,+740,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,691781,Brady House,Washington Nationals,Chicago Cubs,1,David Peterson,656849,L,8,224,3.9,1.09,1.04,,0.92,1.0,1.0,,,,11.9,545,550,525,+740,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,545341,Randal Grichuk,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,9,185,3.2,1.29,0.97,,0.97,1.05,1.0,,,,11.9,,,,+740,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,605141,Mookie Betts,Los Angeles Dodgers,Kansas City Royals,1,Daniel Lynch IV,663738,L,14,350,4.2,1.2,0.86,,0.86,1.1,1.0,,,,11.9,516,425,500,+740,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,824562,643217,Andrew Benintendi,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,12,352,3.4,1.08,1.09,,0.97,1.05,1.0,,,,11.8,518,475,500,+747,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,671056,Iván Herrera,St. Louis Cardinals,Philadelphia Phillies,1,Zack Wheeler,554430,R,13,531,4.4,0.86,0.91,,1.02,0.94,1.22,,WIND 11 OUT,,11.7,1000,,850,+755,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,823263,592885,Christian Yelich,Milwaukee Brewers,San Diego Padres,0,Robbie Ray,592662,L,8,362,4.4,0.82,0.97,,0.99,0.98,1.18,,WIND 9 OUT,,11.7,,,,+755,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,682987,Spencer Jones,New York Yankees,Seattle Mariners,1,Bryce Miller,682243,R,5,136,3.2,1.08,0.96,,1.11,1.08,1.0,,,,11.7,464,390,425,+755,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,822779,678882,Ceddanne Rafaela,Boston Red Sox,Toronto Blue Jays,0,José Soriano,667755,R,16,480,4.2,1.07,0.98,,0.91,1.01,1.0,,,,11.7,910,575,750,+755,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,677649,Ezequiel Duran,Texas Rangers,Los Angeles Angels,0,George Klassen,691946,R,13,423,3.8,1.01,1.06,,0.97,1.02,1.0,,,,11.7,880,500,700,+755,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,687462,Spencer Horwitz,Pittsburgh Pirates,Miami Marlins,0,Janson Junk,676083,R,10,325,4.0,1.01,1.04,,1.04,0.92,1.0,,,,11.6,610,650,575,+762,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,806068,Colt Emerson,Seattle Mariners,New York Yankees,0,Will Warren,701542,R,8,237,3.5,1.06,0.99,,1.0,1.08,1.0,,,,11.6,610,525,525,+762,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,687093,Vaughn Grissom,Los Angeles Angels,Texas Rangers,1,Cal Quantrill,615698,R,7,299,3.8,0.86,1.17,,1.02,1.02,1.0,,,,11.6,810,600,700,+762,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,701807,Carson Benge,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,13,476,4.1,0.93,0.99,,1.02,1.02,1.0,,,,11.5,640,575,525,+770,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,642350,Jose Siri,Los Angeles Angels,Texas Rangers,1,Cal Quantrill,615698,R,7,142,3.2,1.26,0.94,,1.02,1.02,1.0,,,,11.5,,,,+770,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,666139,Josh Lowe,Los Angeles Angels,Texas Rangers,1,Cal Quantrill,615698,R,8,229,3.2,1.08,1.1,,1.02,1.02,1.0,,,,11.5,600,550,575,+770,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,608070,José Ramírez,Cleveland Guardians,Detroit Tigers,0,Framber Valdez,664285,L,10,380,4.3,0.91,1.17,,0.89,0.95,1.0,,,,11.4,518,525,500,+777,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,683737,Michael Busch,Chicago Cubs,Washington Nationals,0,Jackson Kent,800600,L,14,536,4.5,0.9,0.97,,1.0,1.0,1.0,,,,11.4,414,390,390,+777,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,673357,Luis Robert Jr.,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,5,163,3.9,1.0,0.95,,1.02,1.02,1.0,,,,11.4,575,,525,+777,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,823916,686475,Tyler Tolbert,Kansas City Royals,Los Angeles Dodgers,0,Eric Lauer,641778,L,3,101,3.2,0.99,0.94,,1.19,1.1,1.0,,,,11.4,970,550,750,+777,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,669224,Austin Wells,New York Yankees,Seattle Mariners,1,Bryce Miller,682243,R,8,271,3.2,0.98,1.02,,1.11,1.08,1.0,,,,11.3,382,450,400,+785,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,686797,Brooks Lee,Minnesota Twins,Baltimore Orioles,1,Shane Baz,669358,R,17,463,4.0,1.14,1.14,,0.86,0.99,0.86,,WIND 7 IN,,11.2,1200,,750,+793,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,699625,Jimmy Crooks,St. Louis Cardinals,Philadelphia Phillies,1,Zack Wheeler,554430,R,4,118,3.2,1.04,0.98,,1.02,0.94,1.22,,WIND 11 OUT,,11.2,850,,750,+793,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,656555,Rhys Hoskins,Cleveland Guardians,Detroit Tigers,0,Framber Valdez,664285,L,13,307,3.3,1.24,1.1,,0.89,0.95,1.0,,,,11.2,531,500,500,+793,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,691788,Joe Mack,Miami Marlins,Pittsburgh Pirates,1,Carmen Mlodzinski,669387,R,11,232,3.2,1.3,1.14,,0.88,0.92,1.0,,,,11.2,740,725,700,+793,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,518692,Freddie Freeman,Los Angeles Dodgers,Kansas City Royals,1,Daniel Lynch IV,663738,L,15,502,4.3,0.99,0.94,,0.86,1.1,1.0,,,,11.0,504,425,425,+809,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,672695,Geraldo Perdomo,Arizona Diamondbacks,Colorado Rockies,1,Ryan Feltner,663372,R,9,501,4.3,0.71,1.02,,1.19,1.01,1.0,,ROOF,,10.9,930,800,850,+817,1,6,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,650402,Gleyber Torres,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,7,275,4.4,0.9,0.9,,1.09,0.95,1.0,,,,10.9,583,450,525,+817,1,5,1,1,2026-08-13T05:31:35Z
2026-08-12,824241,681546,James Outman,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,5,168,3.2,0.99,1.12,,1.09,0.95,1.0,,,,10.9,,,,+817,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,683357,Owen Caissie,Miami Marlins,Pittsburgh Pirates,1,Carmen Mlodzinski,669387,R,12,272,3.2,1.26,1.14,,0.88,0.92,1.0,,,,10.9,610,725,575,+817,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,608324,Alex Bregman,Chicago Cubs,Washington Nationals,0,Jackson Kent,800600,L,13,537,4.6,0.85,0.95,,1.0,1.0,1.0,,,,10.9,536,425,500,+817,1,5,3,1,2026-08-13T05:31:35Z
2026-08-12,822698,665953,Andrés Chaparro,Washington Nationals,Chicago Cubs,1,David Peterson,656849,L,6,118,3.2,1.25,1.01,,0.92,1.0,1.0,,,,10.9,489,525,500,+817,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,679822,Justin Foscue,Texas Rangers,Los Angeles Angels,0,George Klassen,691946,R,7,157,3.2,1.2,0.98,,0.97,1.02,1.0,,,,10.9,,,,+817,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,686780,Pedro Pagés,St. Louis Cardinals,Philadelphia Phillies,1,Zack Wheeler,554430,R,4,174,3.2,0.89,1.11,,1.02,0.94,1.22,,WIND 11 OUT,,10.8,,,,+826,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,681715,Heriberto Hernández,Miami Marlins,Pittsburgh Pirates,1,Carmen Mlodzinski,669387,R,16,320,3.6,1.39,0.91,,0.88,0.92,1.0,,,,10.8,532,525,500,+826,1,5,1,1,2026-08-13T05:31:35Z
2026-08-12,823263,669134,Luis Campusano,San Diego Padres,Milwaukee Brewers,1,Dustin May,669160,R,5,139,3.3,1.07,1.03,,0.86,0.98,1.18,,WIND 9 OUT,,10.7,,,,+835,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,682985,Riley Greene,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,16,492,4.2,1.05,0.8,,1.09,0.95,1.0,,,,10.7,,,,+835,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823263,661388,William Contreras,Milwaukee Brewers,San Diego Padres,0,Robbie Ray,592662,L,11,476,4.3,0.83,0.89,,0.99,0.98,1.18,,WIND 9 OUT,,10.6,541,425,475,+843,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,805808,Kevin McGonigle,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,12,519,4.5,0.83,0.94,,1.09,0.95,1.0,,,,10.6,670,600,625,+843,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,668804,Bryan Reynolds,Pittsburgh Pirates,Miami Marlins,0,Janson Junk,676083,R,15,526,4.3,0.95,0.93,,1.04,0.92,1.0,,,,10.6,610,650,575,+843,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,608348,Carson Kelly,Chicago Cubs,Washington Nationals,0,Jackson Kent,800600,L,7,316,3.6,0.83,1.2,,1.0,1.0,1.0,,,,10.6,640,425,525,+843,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,676724,Jared Young,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,7,228,3.2,1.0,1.07,,1.02,1.02,1.0,,,,10.6,610,500,525,+843,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,680574,Matt McLain,Cincinnati Reds,Chicago White Sox,0,Luis Castillo,622491,R,10,348,3.7,0.96,0.9,,1.07,1.05,1.0,,,,10.6,650,650,575,+843,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,691723,Coby Mayo,Baltimore Orioles,Minnesota Twins,0,Zebby Matthews,805673,R,15,306,3.3,1.37,0.8,,1.15,0.99,0.86,,WIND 7 IN,,10.4,,,,+862,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,592663,J.T. Realmuto,Philadelphia Phillies,St. Louis Cardinals,0,Kyle Leahy,681517,R,8,333,3.7,0.87,1.02,,0.94,0.94,1.22,,WIND 11 OUT,,10.4,700,,700,+862,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,701675,Nathan Church,St. Louis Cardinals,Philadelphia Phillies,1,Zack Wheeler,554430,R,9,333,3.3,0.93,0.98,,1.02,0.94,1.22,,WIND 11 OUT,,10.4,1100,,950,+862,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,691011,Drew Romo,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,5,160,3.4,1.01,1.01,,0.97,1.05,1.0,,,,10.4,800,725,700,+862,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,825047,678662,Ezequiel Tovar,Colorado Rockies,Arizona Diamondbacks,0,Merrill Kelly,518876,R,9,404,3.7,0.82,0.99,,1.16,1.01,1.0,,ROOF,,10.3,,,,+871,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,682657,Angel Martínez,Cleveland Guardians,Detroit Tigers,0,Framber Valdez,664285,L,12,292,3.6,1.21,0.95,,0.89,0.95,1.0,,,,10.3,840,725,750,+871,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,822779,668939,Adley Rutschman,Boston Red Sox,Toronto Blue Jays,0,José Soriano,667755,R,8,289,4.2,0.95,0.97,,0.91,1.01,1.0,,,,10.3,,,,+871,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,664761,Alec Bohm,Philadelphia Phillies,St. Louis Cardinals,0,Kyle Leahy,681517,R,13,470,4.0,0.94,0.86,,0.94,0.94,1.22,,WIND 11 OUT,,10.2,750,,750,+880,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,682622,Noelvi Marte,Cincinnati Reds,Chicago White Sox,0,Luis Castillo,622491,R,6,191,3.4,1.01,0.9,,1.07,1.05,1.0,,,,10.2,,,,+880,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,681297,Colton Cowser,Baltimore Orioles,Minnesota Twins,0,Zebby Matthews,805673,R,9,286,3.2,1.02,1.08,,1.15,0.99,0.86,,WIND 7 IN,,10.1,,,,+890,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,668904,Royce Lewis,Minnesota Twins,Baltimore Orioles,1,Shane Baz,669358,R,13,353,4.1,1.13,1.01,,0.86,0.99,0.86,,WIND 7 IN,,10.1,475,,425,+890,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,672515,Gabriel Moreno,Arizona Diamondbacks,Colorado Rockies,1,Ryan Feltner,663372,R,8,381,4.1,0.8,0.87,,1.19,1.01,1.0,,ROOF,,10.1,860,800,750,+890,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,664728,Kyle Isbel,Kansas City Royals,Los Angeles Dodgers,0,Eric Lauer,641778,L,4,209,3.3,0.81,0.98,,1.19,1.1,1.0,,,,10.1,930,800,750,+890,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,607043,Brandon Nimmo,Texas Rangers,Los Angeles Angels,0,George Klassen,691946,R,13,482,4.2,0.92,0.9,,0.97,1.02,1.0,,,,10.1,395,425,390,+890,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,825047,596146,Max Kepler,Arizona Diamondbacks,Colorado Rockies,1,Ryan Feltner,663372,R,2,110,3.5,0.86,0.94,,1.19,1.01,1.0,,ROOF,,10.0,582,600,525,+900,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,647304,Josh Naylor,Seattle Mariners,New York Yankees,0,Will Warren,701542,R,10,474,4.3,0.78,0.94,,1.0,1.08,1.0,,,,10.0,536,400,500,+900,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,663993,Nathaniel Lowe,Cleveland Guardians,Detroit Tigers,0,Framber Valdez,664285,L,13,295,3.4,1.27,0.92,,0.89,0.95,1.0,,,,9.9,,,,+910,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,822779,543807,George Springer,Toronto Blue Jays,Boston Red Sox,1,Ranger Suarez,624133,L,12,386,4.3,1.01,0.89,,0.86,1.01,1.0,,,,9.9,620,550,575,+910,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,694208,Moisés Ballesteros,Los Angeles Angels,Texas Rangers,1,Cal Quantrill,615698,R,6,205,3.2,0.98,1.03,,1.02,1.02,1.0,,,,9.9,700,500,575,+910,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,694378,Jacob Gonzalez,Pittsburgh Pirates,Miami Marlins,0,Janson Junk,676083,R,5,156,3.2,1.02,1.07,,1.04,0.92,1.0,,,,9.8,820,650,700,+920,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,669236,Jeremiah Jackson,Baltimore Orioles,Minnesota Twins,0,Zebby Matthews,805673,R,7,241,3.2,0.97,1.08,,1.15,0.99,0.86,,WIND 7 IN,,9.7,,,,+931,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,824967,641680,Jonah Heim,Athletics,Tampa Bay Rays,1,Drew Rasmussen,656876,R,11,273,3.7,1.19,0.8,,0.94,1.0,1.0,,,,9.7,,,,+931,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823833,680779,Henry Davis,Pittsburgh Pirates,Miami Marlins,0,Janson Junk,676083,R,8,240,3.2,1.05,1.03,,1.04,0.92,1.0,,,,9.7,720,725,700,+931,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,823511,642215,Weston Wilson,Seattle Mariners,New York Yankees,0,Will Warren,701542,R,3,108,3.2,0.97,0.98,,1.0,1.08,1.0,,,,9.7,,,,+931,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,803011,Sam Antonacci,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,8,390,4.0,0.78,1.04,,0.97,1.05,1.0,,,,9.7,740,775,700,+931,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,605137,Josh Bell,Minnesota Twins,Baltimore Orioles,1,Shane Baz,669358,R,16,471,4.0,1.08,1.03,,0.86,0.99,0.86,,WIND 7 IN,,9.6,650,,525,+942,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,595879,Javier Báez,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,2,122,3.7,0.82,1.03,,1.09,0.95,1.0,,,,9.6,1100,,950,+942,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823672,641933,Tyler O'Neill,Baltimore Orioles,Minnesota Twins,0,Zebby Matthews,805673,R,10,232,3.2,1.22,0.84,,1.15,0.99,0.86,,WIND 7 IN,,9.5,750,,425,+953,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824967,691777,Max Muncy,Athletics,Tampa Bay Rays,1,Drew Rasmussen,656876,R,5,195,3.5,0.92,1.07,,0.94,1.0,1.0,,,,9.5,,,,+953,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,805999,A.J. Ewing,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,7,329,4.1,0.81,0.92,,1.02,1.02,1.0,,,,9.4,690,625,625,+964,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,695731,Braden Montgomery,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,4,208,4.1,0.81,0.94,,0.97,1.05,1.0,,,,9.4,640,650,575,+964,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,805367,Chase Meidroth,Chicago White Sox,Cincinnati Reds,1,Rhett Lowder,695076,R,11,475,4.2,0.83,0.9,,0.97,1.05,1.0,,,,9.4,1220,900,1100,+964,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,824967,805779,Jacob Wilson,Athletics,Tampa Bay Rays,1,Drew Rasmussen,656876,R,7,332,4.3,0.81,0.97,,0.94,1.0,1.0,,,,9.3,,,,+975,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,669242,Tommy Edman,Los Angeles Dodgers,Kansas City Royals,1,Daniel Lynch IV,663738,L,3,165,3.8,0.82,1.07,,0.86,1.1,1.0,,,,9.3,700,400,625,+975,1,1,0,0,2026-08-13T05:31:35Z
2026-08-12,823263,665487,Fernando Tatis Jr.,San Diego Padres,Milwaukee Brewers,1,Dustin May,669160,R,12,526,4.4,0.82,0.87,,0.86,0.98,1.18,,WIND 9 OUT,,9.2,,,,+987,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,823994,694203,Denzer Guzman,Los Angeles Angels,Texas Rangers,1,Cal Quantrill,615698,R,5,167,3.5,0.99,0.87,,1.02,1.02,1.0,,,,9.2,780,500,625,+987,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,822779,678218,Brandon Valenzuela,Toronto Blue Jays,Boston Red Sox,1,Ranger Suarez,624133,L,8,218,3.2,1.11,1.0,,0.86,1.01,1.0,,,,9.1,,,,+999,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,643289,Mauricio Dubón,Atlanta Braves,New York Mets,1,Zac Thornton,804267,L,10,464,4.1,0.8,0.99,,0.93,1.02,1.0,,,,9.1,830,775,750,+999,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823916,686555,Isaac Collins,Kansas City Royals,Los Angeles Dodgers,0,Eric Lauer,641778,L,6,395,3.7,0.67,0.95,,1.19,1.1,1.0,,,,9.1,,,,+999,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823187,662139,Daulton Varsho,Houston Astros,San Francisco Giants,0,Adrian Houser,605288,R,8,398,3.7,0.77,1.0,,1.05,0.91,1.12,,WIND 6 OUT,,9.0,630,550,625,+1011,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823263,593428,Xander Bogaerts,San Diego Padres,Milwaukee Brewers,1,Dustin May,669160,R,9,455,4.0,0.76,1.01,,0.86,0.98,1.18,,WIND 9 OUT,,9.0,880,900,750,+1011,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,824241,800050,Chase DeLauter,Cleveland Guardians,Detroit Tigers,0,Framber Valdez,664285,L,13,434,4.3,0.99,0.84,,0.89,0.95,1.0,,,,9.0,950,650,750,+1011,1,5,0,0,2026-08-13T05:31:35Z
2026-08-12,824241,701678,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,1,Foster Griffin,656492,L,6,208,3.2,0.97,0.94,,1.09,0.95,1.0,,,,9.0,740,500,625,+1011,1,3,0,0,2026-08-13T05:31:35Z
2026-08-12,822779,702332,Caleb Durbin,Boston Red Sox,Toronto Blue Jays,0,José Soriano,667755,R,11,422,3.8,0.9,0.97,,0.91,1.01,1.0,,,,9.0,1100,875,950,+1011,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,683146,Brett Baty,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,8,379,3.5,0.8,1.04,,1.02,1.02,1.0,,,,9.0,,600,,+1011,1,2,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,593871,Jorge Polanco,New York Mets,Atlanta Braves,0,Tyler Mahle,641816,R,2,134,3.9,0.8,0.94,,1.02,1.02,1.0,,,,9.0,600,525,525,+1011,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,657041,Lane Thomas,Atlanta Braves,New York Mets,1,Zac Thornton,804267,L,10,339,3.3,0.98,0.99,,0.93,1.02,1.0,,,,9.0,523,525,525,+1011,1,2,1,1,2026-08-13T05:31:35Z
2026-08-12,823672,702616,Jackson Holliday,Baltimore Orioles,Minnesota Twins,0,Zebby Matthews,805673,R,6,228,3.3,0.93,1.01,,1.15,0.99,0.86,,WIND 7 IN,,8.9,1100,,,+1024,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823017,624641,Edmundo Sosa,Philadelphia Phillies,St. Louis Cardinals,0,Kyle Leahy,681517,R,5,196,3.2,0.92,0.95,,0.94,0.94,1.22,,WIND 11 OUT,,8.9,,,,+1024,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,695734,Daylen Lile,Washington Nationals,Chicago Cubs,1,David Peterson,656849,L,15,492,4.1,1.0,0.8,,0.92,1.0,1.0,,,,8.9,820,625,700,+1024,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,822698,660688,Keibert Ruiz,Washington Nationals,Chicago Cubs,1,David Peterson,656849,L,7,269,3.4,0.92,1.05,,0.92,1.0,1.0,,,,8.9,,,,+1024,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,824883,663586,Austin Riley,Atlanta Braves,New York Mets,1,Zac Thornton,804267,L,14,478,4.0,0.97,0.81,,0.93,1.02,1.0,,,,8.9,434,425,425,+1024,1,4,1,1,2026-08-13T05:31:35Z
2026-08-12,825047,681393,Connor Norby,Colorado Rockies,Arizona Diamondbacks,0,Merrill Kelly,518876,R,4,236,3.6,0.76,0.93,,1.16,1.01,1.0,,ROOF,,8.8,,,,+1036,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,823263,683734,Andrew Vaughn,Milwaukee Brewers,San Diego Padres,0,Robbie Ray,592662,L,5,239,3.2,0.83,0.98,,0.99,0.98,1.18,,WIND 9 OUT,,8.8,540,400,525,+1036,1,4,0,0,2026-08-13T05:31:35Z
2026-08-12,824562,663647,Ke'Bryan Hayes,Cincinnati Reds,Chicago White Sox,0,Luis Castillo,622491,R,4,178,3.2,0.88,0.95,,1.07,1.05,1.0,,,,8.8,1140,1000,950,+1036,0,0,0,0,2026-08-13T05:31:35Z
2026-08-12,823187,808982,Jung Hoo Lee,San Francisco Giants,Houston Astros,1,Bryan King,687911,L,9,446,4.1,0.77,0.9,,1.01,0.91,1.12,,WIND 6 OUT,,8.6,960,900,850,+1063,1,5,0,0,2026-08-13T05:31:35Z
