batter,date,game_pk,bat_team,home_team,pa_n,hr,pa_vl,hr_vl,pa_vr,hr_vr
596115,2026-03-28,824540,BOS,CIN,6,1,0,0,6,1
602104,2026-03-28,823082,STL,STL,4,0,0,0,4,0
605137,2026-03-28,824862,MIN,BAL,4,0,1,0,3,0
605141,2026-03-28,823973,LAD,LAD,4,0,2,0,2,0
606192,2026-03-28,823973,LAD,LAD,3,0,2,0,1,0
606466,2026-03-28,823973,AZ,LAD,4,0,0,0,4,0
607043,2026-03-28,823488,TEX,PHI,5,0,2,0,3,0
607208,2026-03-28,823488,PHI,PHI,5,0,3,0,2,0
608070,2026-03-28,823161,CLE,SEA,5,0,0,0,5,0
608324,2026-03-28,824701,CHC,CHC,5,0,1,0,4,0
608348,2026-03-28,824701,CHC,CHC,1,0,1,0,0,0
608369,2026-03-28,823488,TEX,PHI,5,1,1,0,4,1
608701,2026-03-28,823161,SEA,SEA,2,0,2,0,0,0
620443,2026-03-28,823651,NYM,NYM,1,0,1,0,0,0
621020,2026-03-28,824701,CHC,CHC,4,0,1,0,3,0
621043,2026-03-28,824213,HOU,HOU,5,0,3,0,2,0
621439,2026-03-28,824862,MIN,BAL,4,0,0,0,4,0
621493,2026-03-28,824862,BAL,BAL,5,0,0,0,5,0
621566,2026-03-28,824945,ATL,ATL,4,0,1,0,3,0
624413,2026-03-28,824862,BAL,BAL,5,0,1,0,4,0
624431,2026-03-28,824540,CIN,CIN,5,0,0,0,5,0
624512,2026-03-28,823811,CWS,MIL,3,0,1,0,2,0
624585,2026-03-28,824213,LAA,HOU,5,1,1,0,4,1
624641,2026-03-28,823488,PHI,PHI,1,0,1,0,0,0
628451,2026-03-28,822838,ATH,TOR,3,0,1,0,2,0
630105,2026-03-28,823323,SD,SD,4,0,0,0,4,0
641343,2026-03-28,823811,MIL,MIL,5,0,2,0,3,0
641355,2026-03-28,823241,NYY,SF,4,0,2,0,2,0
641584,2026-03-28,823082,TB,STL,5,0,0,0,5,0
641857,2026-03-28,823241,NYY,SF,4,0,0,0,4,0
641933,2026-03-28,824862,BAL,BAL,2,0,1,0,1,0
642086,2026-03-28,824945,ATL,ATL,4,1,0,0,4,1
642715,2026-03-28,823241,SF,SF,4,0,0,0,4,0
643217,2026-03-28,823811,CWS,MIL,2,0,0,0,2,0
643289,2026-03-28,824945,ATL,ATL,3,0,0,0,3,0
643376,2026-03-28,823488,TEX,PHI,4,0,2,0,2,0
643446,2026-03-28,822838,ATH,TOR,5,0,1,0,4,0
645277,2026-03-28,824945,ATL,ATL,4,0,1,0,3,0
645302,2026-03-28,823161,SEA,SEA,3,0,3,0,0,0
646240,2026-03-28,823241,SF,SF,4,0,2,0,2,0
647304,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
650333,2026-03-28,823241,SF,SF,4,0,2,0,2,0
650402,2026-03-28,823323,DET,SD,4,0,1,0,3,0
650489,2026-03-28,823892,COL,MIA,4,0,0,0,4,0
650490,2026-03-28,823082,TB,STL,5,0,1,0,4,0
656305,2026-03-28,823241,SF,SF,4,0,2,0,2,0
656716,2026-03-28,823323,DET,SD,2,0,0,0,2,0
656775,2026-03-28,823082,TB,STL,4,0,0,0,4,0
656811,2026-03-28,823651,PIT,NYM,6,0,4,0,2,0
656941,2026-03-28,823488,PHI,PHI,5,0,5,0,0,0
656976,2026-03-28,823973,AZ,LAD,4,0,0,0,4,0
657041,2026-03-28,824945,KC,ATL,1,0,1,0,0,0
657136,2026-03-28,824540,BOS,CIN,1,0,0,0,1,0
657656,2026-03-28,823323,SD,SD,4,0,1,0,3,0
657757,2026-03-28,823323,SD,SD,4,0,1,0,3,0
660162,2026-03-28,824213,LAA,HOU,4,0,1,0,3,0
660271,2026-03-28,823973,LAD,LAD,4,0,3,0,1,0
660670,2026-03-28,824945,ATL,ATL,4,0,0,0,4,0
660821,2026-03-28,822838,TOR,TOR,3,0,1,0,2,0
660844,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
661388,2026-03-28,823811,MIL,MIL,5,0,0,0,5,0
662139,2026-03-28,822838,TOR,TOR,6,0,2,0,4,0
663330,2026-03-28,823323,DET,SD,1,0,1,0,0,0
663538,2026-03-28,824701,CHC,CHC,5,0,1,0,4,0
663586,2026-03-28,824945,ATL,ATL,4,0,1,0,3,0
663604,2026-03-28,823811,MIL,MIL,4,0,1,0,3,0
663616,2026-03-28,824862,MIN,BAL,3,0,1,0,2,0
663624,2026-03-28,824862,BAL,BAL,1,0,1,0,0,0
663647,2026-03-28,824540,CIN,CIN,4,0,1,0,3,0
663656,2026-03-28,823973,LAD,LAD,4,0,3,0,1,0
663697,2026-03-28,824945,KC,ATL,4,0,1,0,3,0
663698,2026-03-28,823651,PIT,NYM,3,0,2,0,1,0
663728,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
663743,2026-03-28,823082,TB,STL,2,0,1,0,1,0
663757,2026-03-28,823241,NYY,SF,4,0,2,0,2,0
663837,2026-03-28,823323,DET,SD,3,0,1,0,2,0
663968,2026-03-28,823651,PIT,NYM,5,0,2,0,3,0
663993,2026-03-28,824540,CIN,CIN,1,0,0,0,1,0
664023,2026-03-28,824701,CHC,CHC,5,1,1,1,4,0
664040,2026-03-28,823651,PIT,NYM,5,0,4,0,1,0
664056,2026-03-28,823241,SF,SF,4,0,0,0,4,0
664702,2026-03-28,822838,TOR,TOR,2,0,2,0,0,0
664728,2026-03-28,824945,KC,ATL,3,0,0,0,3,0
664761,2026-03-28,823488,PHI,PHI,5,0,5,0,0,0
664983,2026-03-28,823892,COL,MIA,4,0,0,0,4,0
665019,2026-03-28,824862,MIN,BAL,4,0,1,0,3,0
665052,2026-03-28,823892,MIA,MIA,4,0,1,0,3,0
665487,2026-03-28,823323,SD,SD,4,0,0,0,4,0
665489,2026-03-28,822838,TOR,TOR,6,0,3,0,3,0
665742,2026-03-28,823651,NYM,NYM,5,0,2,0,3,0
665750,2026-03-28,824862,BAL,BAL,1,0,0,0,1,0
665804,2026-03-28,824701,CHC,CHC,4,1,1,0,3,1
665833,2026-03-28,823651,PIT,NYM,1,0,0,0,1,0
665862,2026-03-28,823241,NYY,SF,4,0,1,0,3,0
665926,2026-03-28,822838,TOR,TOR,5,0,3,0,2,0
665953,2026-03-28,824701,WSH,CHC,1,0,1,0,0,0
665966,2026-03-28,824540,BOS,CIN,3,0,0,0,3,0
666018,2026-03-28,823082,TB,STL,5,0,0,0,5,0
666023,2026-03-28,823323,SD,SD,3,0,0,0,3,0
666126,2026-03-28,822838,ATH,TOR,2,0,0,0,2,0
666139,2026-03-28,824213,LAA,HOU,4,0,1,0,3,0
666152,2026-03-28,823811,MIL,MIL,4,0,1,0,3,0
666176,2026-03-28,824213,LAA,HOU,4,0,1,0,3,0
666181,2026-03-28,824540,CIN,CIN,4,0,0,0,4,0
666182,2026-03-28,823651,NYM,NYM,5,0,2,0,3,0
666397,2026-03-28,823892,COL,MIA,3,0,0,0,3,0
666969,2026-03-28,823488,PHI,PHI,4,0,1,0,3,0
667472,2026-03-28,824540,CIN,CIN,1,0,0,0,1,0
667670,2026-03-28,822838,ATH,TOR,5,0,0,0,5,0
668227,2026-03-28,823161,SEA,SEA,5,0,2,0,3,0
668670,2026-03-28,823323,DET,SD,3,0,1,0,2,0
668715,2026-03-28,824540,CIN,CIN,5,0,1,0,4,0
668804,2026-03-28,823651,PIT,NYM,6,0,4,0,2,0
668901,2026-03-28,823651,NYM,NYM,1,0,1,0,0,0
668904,2026-03-28,824862,MIN,BAL,4,1,1,0,3,1
668930,2026-03-28,823811,MIL,MIL,5,0,0,0,5,0
668939,2026-03-28,824862,BAL,BAL,4,0,1,0,3,0
669003,2026-03-28,823811,MIL,MIL,5,0,2,0,3,0
669016,2026-03-28,823488,PHI,PHI,4,0,1,0,3,0
669127,2026-03-28,822838,ATH,TOR,5,1,1,1,4,0
669208,2026-03-28,823161,SEA,SEA,2,0,1,0,1,0
669224,2026-03-28,823241,NYY,SF,3,0,1,0,2,0
669236,2026-03-28,824862,BAL,BAL,4,0,1,0,3,0
669257,2026-03-28,823973,LAD,LAD,4,1,2,0,2,1
669289,2026-03-28,823973,LAD,LAD,2,0,2,0,0,0
669357,2026-03-28,823082,STL,STL,4,0,0,0,4,0
669364,2026-03-28,823892,MIA,MIA,4,0,0,0,4,0
669394,2026-03-28,823488,TEX,PHI,5,1,1,0,4,1
669477,2026-03-28,823241,SF,SF,3,0,0,0,3,0
669701,2026-03-28,823488,TEX,PHI,5,0,2,0,3,0
669707,2026-03-28,823651,PIT,NYM,6,0,4,0,2,0
669720,2026-03-28,823811,CWS,MIL,2,0,2,0,0,0
670042,2026-03-28,823161,SEA,SEA,2,1,0,0,2,1
670242,2026-03-28,824862,MIN,BAL,4,0,1,0,3,0
670541,2026-03-28,824213,HOU,HOU,5,0,4,0,1,0
670623,2026-03-28,824213,HOU,HOU,5,0,4,0,1,0
670770,2026-03-28,824540,CIN,CIN,6,0,1,0,5,0
671056,2026-03-28,823082,STL,STL,4,0,0,0,4,0
671218,2026-03-28,823241,SF,SF,4,0,0,0,4,0
671277,2026-03-28,824701,WSH,CHC,4,0,0,0,4,0
671739,2026-03-28,824945,ATL,ATL,4,0,0,0,4,0
671976,2026-03-28,823811,CWS,MIL,2,0,0,0,2,0
672016,2026-03-28,822838,ATH,TOR,5,0,1,0,4,0
672275,2026-03-28,823241,SF,SF,4,0,0,0,4,0
672386,2026-03-28,822838,TOR,TOR,6,1,2,0,4,1
672580,2026-03-28,824945,KC,ATL,4,0,0,0,4,0
672640,2026-03-28,823892,MIA,MIA,4,0,1,0,3,0
672695,2026-03-28,823973,AZ,LAD,4,0,0,0,4,0
672724,2026-03-28,824213,LAA,HOU,4,1,0,0,4,1
672820,2026-03-28,823811,CWS,MIL,4,0,1,0,3,0
672960,2026-03-28,822838,TOR,TOR,6,0,3,0,3,0
673237,2026-03-28,824213,HOU,HOU,5,0,4,0,1,0
673357,2026-03-28,823651,NYM,NYM,5,1,1,1,4,0
673962,2026-03-28,823488,TEX,PHI,4,0,2,0,2,0
676391,2026-03-28,822838,TOR,TOR,6,0,3,0,3,0
676439,2026-03-28,823082,TB,STL,2,0,0,0,2,0
676475,2026-03-28,823082,STL,STL,4,0,0,0,4,0
676609,2026-03-28,823241,NYY,SF,4,0,0,0,4,0
676694,2026-03-28,824213,HOU,HOU,5,0,4,0,1,0
676914,2026-03-28,822838,TOR,TOR,3,0,3,0,0,0
677587,2026-03-28,823161,CLE,SEA,4,0,0,0,4,0
677588,2026-03-28,824701,WSH,CHC,2,0,0,0,2,0
677592,2026-03-28,823811,CWS,MIL,4,0,2,0,2,0
677594,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
677800,2026-03-28,824540,BOS,CIN,5,1,1,0,4,1
677950,2026-03-28,823973,AZ,LAD,4,0,1,0,3,0
677951,2026-03-28,824945,KC,ATL,4,0,0,0,4,0
678246,2026-03-28,823811,CWS,MIL,2,0,1,0,1,0
678391,2026-03-28,824701,WSH,CHC,3,0,0,0,3,0
678489,2026-03-28,823973,AZ,LAD,3,0,0,0,3,0
678662,2026-03-28,823892,COL,MIA,4,1,0,0,4,1
678882,2026-03-28,824540,BOS,CIN,5,0,0,0,5,0
679529,2026-03-28,823323,DET,SD,4,0,0,0,4,0
680574,2026-03-28,824540,CIN,CIN,6,0,1,0,5,0
680700,2026-03-28,823082,TB,STL,2,0,0,0,2,0
680718,2026-03-28,822838,TOR,TOR,3,0,1,0,2,0
680757,2026-03-28,823161,CLE,SEA,5,0,0,0,5,0
680776,2026-03-28,824540,BOS,CIN,5,0,1,0,4,0
680777,2026-03-28,824862,MIN,BAL,4,0,1,0,3,0
680779,2026-03-28,823651,PIT,NYM,1,0,0,0,1,0
680977,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
681082,2026-03-28,823488,PHI,PHI,3,0,2,0,1,0
681198,2026-03-28,823892,COL,MIA,4,1,0,0,4,1
681297,2026-03-28,824862,BAL,BAL,2,0,0,0,2,0
681351,2026-03-28,824213,LAA,HOU,4,0,0,0,4,0
681393,2026-03-28,823892,MIA,MIA,4,0,0,0,4,0
681481,2026-03-28,823323,DET,SD,3,0,0,0,3,0
681546,2026-03-28,824862,MIN,BAL,1,0,0,0,1,0
681624,2026-03-28,823973,LAD,LAD,3,0,2,0,1,0
681807,2026-03-28,823161,CLE,SEA,5,0,0,0,5,0
682177,2026-03-28,823161,CLE,SEA,4,0,0,0,4,0
682622,2026-03-28,824540,CIN,CIN,1,0,1,0,0,0
682626,2026-03-28,823651,NYM,NYM,3,0,1,0,2,0
682657,2026-03-28,823161,CLE,SEA,4,0,0,0,4,0
682663,2026-03-28,823892,MIA,MIA,4,0,0,0,4,0
682668,2026-03-28,823811,CWS,MIL,4,0,2,0,2,0
682829,2026-03-28,824540,CIN,CIN,7,1,1,0,6,1
682985,2026-03-28,823323,DET,SD,4,0,0,0,4,0
682998,2026-03-28,823973,AZ,LAD,4,0,0,0,4,0
683002,2026-03-28,824862,BAL,BAL,5,0,1,0,4,0
683083,2026-03-28,824701,WSH,CHC,3,0,1,0,2,0
683146,2026-03-28,823651,NYM,NYM,4,0,0,0,4,0
683357,2026-03-28,823892,MIA,MIA,4,0,1,0,3,0
683737,2026-03-28,824701,CHC,CHC,5,0,1,0,4,0
686217,2026-03-28,823811,MIL,MIL,4,0,2,0,2,0
686452,2026-03-28,824701,WSH,CHC,4,0,0,0,4,0
686469,2026-03-28,824945,KC,ATL,4,0,1,0,3,0
686475,2026-03-28,824945,KC,ATL,1,0,0,0,1,0
686527,2026-03-28,823161,SEA,SEA,1,0,0,0,1,0
686555,2026-03-28,824945,KC,ATL,4,0,1,0,3,0
686668,2026-03-28,823892,COL,MIA,4,0,0,0,4,0
686797,2026-03-28,824862,MIN,BAL,3,0,1,0,2,0
686948,2026-03-28,824945,ATL,ATL,4,0,0,0,4,0
687263,2026-03-28,824213,LAA,HOU,5,0,0,0,5,0
687363,2026-03-28,823082,STL,STL,4,0,0,0,4,0
687401,2026-03-28,823811,MIL,MIL,4,0,1,0,3,0
687637,2026-03-28,824862,BAL,BAL,2,0,0,0,2,0
687859,2026-03-28,823892,COL,MIA,3,0,0,0,3,0
688363,2026-03-28,823892,MIA,MIA,4,0,0,0,4,0
689414,2026-03-28,823892,MIA,MIA,4,1,0,0,4,1
690022,2026-03-28,823892,COL,MIA,1,0,0,0,1,0
690976,2026-03-28,823973,LAD,LAD,1,0,0,0,1,0
690993,2026-03-28,823323,DET,SD,4,0,0,0,4,0
691016,2026-03-28,822838,ATH,TOR,5,0,1,0,4,0
691023,2026-03-28,823082,STL,STL,4,0,0,0,4,0
691026,2026-03-28,823082,STL,STL,4,0,0,0,4,0
691406,2026-03-28,823082,TB,STL,4,0,0,0,4,0
691718,2026-03-28,824701,CHC,CHC,5,0,1,0,4,0
691720,2026-03-28,823892,COL,MIA,3,0,0,0,3,0
691723,2026-03-28,824862,BAL,BAL,4,0,1,0,3,0
691777,2026-03-28,822838,ATH,TOR,5,0,1,0,4,0
691781,2026-03-28,824701,WSH,CHC,4,0,0,0,4,0
691785,2026-03-28,824540,BOS,CIN,5,0,0,0,5,0
692216,2026-03-28,823161,CLE,SEA,4,0,0,0,4,0
693304,2026-03-28,823651,PIT,NYM,6,0,5,0,1,0
693307,2026-03-28,823323,DET,SD,1,0,1,0,0,0
694208,2026-03-28,824701,CHC,CHC,3,0,0,0,3,0
694212,2026-03-28,824862,BAL,BAL,4,0,1,0,3,0
694377,2026-03-28,823651,PIT,NYM,5,0,4,0,1,0
694384,2026-03-28,824213,LAA,HOU,5,1,0,0,5,1
694388,2026-03-28,824213,HOU,HOU,2,0,1,0,1,0
694497,2026-03-28,823488,TEX,PHI,4,0,2,0,2,0
694671,2026-03-28,823488,TEX,PHI,5,0,1,0,4,0
694728,2026-03-28,824213,HOU,HOU,2,0,2,0,0,0
695506,2026-03-28,824945,KC,ATL,3,0,1,0,2,0
695578,2026-03-28,824701,WSH,CHC,4,1,1,0,3,1
695600,2026-03-28,824945,KC,ATL,3,0,1,0,2,0
695657,2026-03-28,823811,CWS,MIL,4,0,2,0,2,0
695734,2026-03-28,824701,WSH,CHC,4,0,0,0,4,0
696100,2026-03-28,823892,COL,MIA,4,0,0,0,4,0
696285,2026-03-28,824701,WSH,CHC,3,0,1,0,2,0
700246,2026-03-28,823082,TB,STL,4,0,0,0,4,0
700250,2026-03-28,823241,NYY,SF,4,0,2,0,2,0
700337,2026-03-28,823811,CWS,MIL,1,0,1,0,0,0
700932,2026-03-28,823161,CLE,SEA,5,0,0,0,5,0
701350,2026-03-28,824540,BOS,CIN,6,0,0,0,6,0
701358,2026-03-28,824213,HOU,HOU,5,0,4,0,1,0
701398,2026-03-28,824540,CIN,CIN,5,1,0,0,5,1
701538,2026-03-28,823323,SD,SD,4,0,1,0,3,0
701675,2026-03-28,823082,STL,STL,4,0,0,0,4,0
701762,2026-03-28,822838,ATH,TOR,5,0,1,0,4,0
701807,2026-03-28,823651,NYM,NYM,3,0,1,0,2,0
702222,2026-03-28,823488,PHI,PHI,3,0,1,0,2,0
702284,2026-03-28,823161,SEA,SEA,5,0,3,0,2,0
702332,2026-03-28,824540,BOS,CIN,5,0,1,0,4,0
800050,2026-03-28,823161,CLE,SEA,5,1,1,0,4,1
802139,2026-03-28,823082,STL,STL,5,0,0,0,5,0
802415,2026-03-28,823082,TB,STL,4,0,0,0,4,0
805249,2026-03-28,823488,PHI,PHI,1,0,1,0,0,0
805300,2026-03-28,823892,MIA,MIA,4,0,0,0,4,0
805367,2026-03-28,823811,CWS,MIL,4,0,1,0,3,0
805779,2026-03-28,822838,ATH,TOR,5,0,0,0,5,0
805808,2026-03-28,823323,DET,SD,4,0,1,0,3,0
807712,2026-03-28,824862,MIN,BAL,4,0,0,0,4,0
807713,2026-03-28,824701,CHC,CHC,4,0,1,0,3,0
807799,2026-03-28,824540,BOS,CIN,1,0,0,0,1,0
808959,2026-03-28,823811,CWS,MIL,4,1,1,0,3,1
808982,2026-03-28,823241,SF,SF,4,0,1,0,3,0
810938,2026-03-28,823082,TB,STL,2,0,1,0,1,0
457705,2026-03-29,823487,TEX,PHI,4,1,3,1,1,0
514888,2026-03-29,824215,HOU,HOU,5,0,1,0,4,0
518595,2026-03-29,824215,LAA,HOU,3,0,0,0,3,0
521692,2026-03-29,824944,KC,ATL,4,0,0,0,4,0
543309,2026-03-29,823487,TEX,PHI,4,0,3,0,1,0
543760,2026-03-29,823647,NYM,NYM,4,0,0,0,4,0
543807,2026-03-29,822837,TOR,TOR,4,1,0,0,4,1
543877,2026-03-29,824215,HOU,HOU,4,0,1,0,3,0
545361,2026-03-29,824215,LAA,HOU,5,0,1,0,4,0
547180,2026-03-29,823487,PHI,PHI,4,0,3,0,1,0
553993,2026-03-29,824538,CIN,CIN,4,1,3,0,1,1
571657,2026-03-29,824944,ATL,ATL,1,0,1,0,0,0
572233,2026-03-29,824215,HOU,HOU,4,0,0,0,4,0
573262,2026-03-29,824944,ATL,ATL,4,0,0,0,4,0
575929,2026-03-29,824538,BOS,CIN,4,0,1,0,3,0
592663,2026-03-29,823487,PHI,PHI,4,0,2,0,2,0
592885,2026-03-29,823810,MIL,MIL,1,1,0,0,1,1
593871,2026-03-29,823647,NYM,NYM,5,0,0,0,5,0
596019,2026-03-29,823647,NYM,NYM,5,0,1,0,4,0
596103,2026-03-29,823891,MIA,MIA,3,0,3,0,0,0
596115,2026-03-29,824538,BOS,CIN,5,0,0,0,5,0
596142,2026-03-29,823810,MIL,MIL,4,1,2,1,2,0
600869,2026-03-29,824215,LAA,HOU,1,0,0,0,1,0
602104,2026-03-29,823079,STL,STL,2,0,2,0,0,0
605137,2026-03-29,824864,MIN,BAL,5,0,1,0,4,0
605170,2026-03-29,824864,MIN,BAL,5,0,1,0,4,0
607043,2026-03-29,823487,TEX,PHI,5,1,4,1,1,0
607208,2026-03-29,823487,PHI,PHI,5,0,4,0,1,0
608070,2026-03-29,823160,CLE,SEA,3,0,0,0,3,0
608324,2026-03-29,824700,CHC,CHC,4,2,1,1,3,1
608348,2026-03-29,824700,CHC,CHC,4,0,0,0,4,0
608369,2026-03-29,823487,TEX,PHI,5,0,4,0,1,0
620443,2026-03-29,823647,NYM,NYM,3,0,1,0,2,0
621020,2026-03-29,824700,CHC,CHC,3,0,0,0,3,0
621043,2026-03-29,824215,HOU,HOU,5,0,1,0,4,0
621439,2026-03-29,824864,MIN,BAL,5,0,0,0,5,0
621493,2026-03-29,824864,BAL,BAL,5,0,0,0,5,0
621566,2026-03-29,824944,ATL,ATL,4,0,0,0,4,0
622761,2026-03-29,824944,ATL,ATL,3,0,0,0,3,0
623168,2026-03-29,822837,TOR,TOR,3,0,0,0,3,0
624413,2026-03-29,824864,BAL,BAL,4,0,0,0,4,0
624424,2026-03-29,824700,CHC,CHC,3,0,0,0,3,0
624428,2026-03-29,824215,LAA,HOU,4,0,1,0,3,0
624585,2026-03-29,824215,LAA,HOU,5,0,1,0,4,0
624641,2026-03-29,823487,PHI,PHI,2,0,2,0,0,0
641343,2026-03-29,823810,MIL,MIL,2,0,1,0,1,0
641933,2026-03-29,824864,BAL,BAL,4,1,0,0,4,1
642086,2026-03-29,824944,ATL,ATL,2,0,0,0,2,0
642851,2026-03-29,822837,ATH,TOR,2,0,2,0,0,0
643217,2026-03-29,823810,CWS,MIL,4,0,0,0,4,0
643446,2026-03-29,822837,ATH,TOR,1,0,0,0,1,0
645277,2026-03-29,824944,ATL,ATL,4,0,0,0,4,0
647304,2026-03-29,823160,SEA,SEA,5,0,0,0,5,0
650489,2026-03-29,823891,COL,MIA,4,0,0,0,4,0
650490,2026-03-29,823079,TB,STL,6,0,1,0,5,0
650859,2026-03-29,823810,MIL,MIL,5,0,3,0,2,0
655316,2026-03-29,824538,BOS,CIN,2,0,0,0,2,0
656484,2026-03-29,824864,MIN,BAL,4,0,0,0,4,0
656775,2026-03-29,823079,TB,STL,6,0,1,0,5,0
656811,2026-03-29,823647,PIT,NYM,5,0,2,0,3,0
656941,2026-03-29,823487,PHI,PHI,4,0,3,0,1,0
657041,2026-03-29,824944,KC,ATL,4,0,0,0,4,0
657136,2026-03-29,824538,BOS,CIN,3,0,0,0,3,0
660162,2026-03-29,824215,LAA,HOU,5,0,1,0,4,0
660670,2026-03-29,824944,ATL,ATL,4,0,0,0,4,0
660688,2026-03-29,824700,WSH,CHC,4,1,3,1,1,0
660821,2026-03-29,822837,TOR,TOR,4,1,0,0,4,1
660844,2026-03-29,823160,SEA,SEA,4,0,0,0,4,0
661388,2026-03-29,823810,MIL,MIL,5,0,3,0,2,0
662139,2026-03-29,822837,TOR,TOR,3,0,0,0,3,0
663368,2026-03-29,823810,MIL,MIL,4,0,3,0,1,0
663538,2026-03-29,824700,CHC,CHC,4,0,1,0,3,0
663586,2026-03-29,824944,ATL,ATL,4,0,0,0,4,0
663604,2026-03-29,823810,MIL,MIL,4,0,3,0,1,0
663616,2026-03-29,824864,MIN,BAL,2,0,0,0,2,0
663624,2026-03-29,824864,BAL,BAL,3,0,0,0,3,0
663728,2026-03-29,823160,SEA,SEA,5,0,0,0,5,0
663743,2026-03-29,823079,TB,STL,3,0,1,0,2,0
663886,2026-03-29,824538,CIN,CIN,3,0,3,0,0,0
663968,2026-03-29,823647,PIT,NYM,5,0,1,0,4,0
664023,2026-03-29,824700,CHC,CHC,4,1,2,0,2,1
664040,2026-03-29,823647,PIT,NYM,5,1,1,0,4,1
664059,2026-03-29,823487,TEX,PHI,2,0,2,0,0,0
664238,2026-03-29,823487,PHI,PHI,1,0,1,0,0,0
664728,2026-03-29,824944,KC,ATL,4,0,0,0,4,0
664761,2026-03-29,823487,PHI,PHI,4,0,3,0,1,0
664954,2026-03-29,823891,COL,MIA,3,0,0,0,3,0
664983,2026-03-29,823891,COL,MIA,5,0,0,0,5,0
665019,2026-03-29,824864,MIN,BAL,5,0,0,0,5,0
665161,2026-03-29,824215,HOU,HOU,5,0,1,0,4,0
665489,2026-03-29,822837,TOR,TOR,4,0,0,0,4,0
665742,2026-03-29,823647,NYM,NYM,5,0,1,0,4,0
665833,2026-03-29,823647,PIT,NYM,5,0,1,0,4,0
665926,2026-03-29,822837,TOR,TOR,3,0,0,0,3,0
665953,2026-03-29,824700,WSH,CHC,3,0,3,0,0,0
666018,2026-03-29,823079,TB,STL,6,0,1,0,5,0
666139,2026-03-29,824215,LAA,HOU,4,0,0,0,4,0
666176,2026-03-29,824215,LAA,HOU,4,0,0,0,4,0
666182,2026-03-29,823647,NYM,NYM,5,0,1,0,4,0
666310,2026-03-29,823160,CLE,SEA,3,0,0,0,3,0
666969,2026-03-29,823487,PHI,PHI,4,0,2,0,2,0
667472,2026-03-29,824538,CIN,CIN,3,0,2,0,1,0
667670,2026-03-29,822837,ATH,TOR,4,0,2,0,2,0
668227,2026-03-29,823160,SEA,SEA,5,0,0,0,5,0
668715,2026-03-29,824538,CIN,CIN,4,0,3,0,1,0
668804,2026-03-29,823647,PIT,NYM,5,0,1,0,4,0
668885,2026-03-29,824864,MIN,BAL,1,0,1,0,0,0
668904,2026-03-29,824864,MIN,BAL,4,1,0,0,4,1
668930,2026-03-29,823810,MIL,MIL,5,0,4,0,1,0
668939,2026-03-29,824864,BAL,BAL,1,0,0,0,1,0
669016,2026-03-29,823487,PHI,PHI,2,0,1,0,1,0
669127,2026-03-29,822837,ATH,TOR,4,0,3,0,1,0
669236,2026-03-29,824864,BAL,BAL,3,0,0,0,3,0
669357,2026-03-29,823079,STL,STL,2,1,0,0,2,1
669364,2026-03-29,823891,MIA,MIA,4,0,2,0,2,0
669394,2026-03-29,823487,TEX,PHI,4,0,3,0,1,0
669707,2026-03-29,823647,PIT,NYM,5,0,2,0,3,0
669720,2026-03-29,823810,CWS,MIL,4,0,0,0,4,0
670042,2026-03-29,823160,SEA,SEA,5,0,0,0,5,0
670242,2026-03-29,824864,MIN,BAL,5,0,1,0,4,0
670541,2026-03-29,824215,HOU,HOU,5,0,1,0,4,0
670623,2026-03-29,824215,HOU,HOU,5,0,1,0,4,0
670770,2026-03-29,824538,CIN,CIN,4,0,4,0,0,0
671056,2026-03-29,823079,STL,STL,5,0,4,0,1,0
671277,2026-03-29,824700,WSH,CHC,2,0,0,0,2,0
671732,2026-03-29,822837,ATH,TOR,1,0,0,0,1,0
671739,2026-03-29,824944,ATL,ATL,3,0,1,0,2,0
671976,2026-03-29,823810,CWS,MIL,4,0,1,0,3,0
672016,2026-03-29,822837,ATH,TOR,2,0,2,0,0,0
672356,2026-03-29,823160,CLE,SEA,3,0,0,0,3,0
672580,2026-03-29,824944,KC,ATL,5,0,0,0,5,0
672640,2026-03-29,823891,MIA,MIA,4,0,2,0,2,0
672960,2026-03-29,822837,TOR,TOR,4,1,0,0,4,1
673357,2026-03-29,823647,NYM,NYM,4,0,0,0,4,0
673962,2026-03-29,823487,TEX,PHI,4,0,3,0,1,0
676356,2026-03-29,823079,TB,STL,5,0,1,0,4,0
676391,2026-03-29,822837,TOR,TOR,3,0,0,0,3,0
676439,2026-03-29,823079,TB,STL,2,0,0,0,2,0
676475,2026-03-29,823079,STL,STL,5,0,4,0,1,0
676724,2026-03-29,823647,NYM,NYM,1,0,0,0,1,0
677587,2026-03-29,823160,CLE,SEA,3,0,0,0,3,0
677592,2026-03-29,823810,CWS,MIL,4,1,0,0,4,1
677594,2026-03-29,823160,SEA,SEA,5,0,0,0,5,0
677649,2026-03-29,823487,TEX,PHI,4,0,3,0,1,0
677800,2026-03-29,824538,BOS,CIN,4,1,1,0,3,1
677942,2026-03-29,824864,BAL,BAL,1,0,0,0,1,0
677951,2026-03-29,824944,KC,ATL,4,0,0,0,4,0
678246,2026-03-29,823810,CWS,MIL,5,0,0,0,5,0
