game_id,date,away_f5,home_f5,f5_home_win
776669,2025-08-20,0,1,1
776664,2025-08-20,2,0,0
776666,2025-08-20,2,3,1
776665,2025-08-20,2,2,
776663,2025-08-20,1,3,1
776660,2025-08-20,0,5,1
776652,2025-08-20,1,1,
776656,2025-08-20,1,6,1
776653,2025-08-21,6,2,0
776657,2025-08-21,4,5,1
776651,2025-08-21,2,1,0
776644,2025-08-21,8,2,0
776650,2025-08-21,3,4,1
776642,2025-08-21,2,8,1
776655,2025-08-21,7,1,0
776654,2025-08-21,2,3,1
776631,2025-08-21,6,3,0
776637,2025-08-22,0,5,1
776648,2025-08-22,3,1,0
776643,2025-08-22,7,3,0
776647,2025-08-22,0,0,
776649,2025-08-22,3,1,0
776646,2025-08-22,3,1,0
776645,2025-08-22,7,2,0
776633,2025-08-22,1,7,1
776639,2025-08-22,4,4,
776641,2025-08-22,1,1,
776634,2025-08-22,2,2,
776640,2025-08-22,2,1,0
776635,2025-08-22,2,4,1
776636,2025-08-22,1,2,1
776638,2025-08-22,1,1,
776627,2025-08-23,5,1,0
776630,2025-08-23,1,0,0
776628,2025-08-23,1,6,1
776625,2025-08-23,1,3,1
776632,2025-08-23,0,5,1
776629,2025-08-23,7,7,
776623,2025-08-23,0,9,1
776619,2025-08-23,2,6,1
776621,2025-08-23,0,1,1
776626,2025-08-23,3,2,0
776622,2025-08-23,0,8,1
776617,2025-08-23,0,3,1
776618,2025-08-23,6,0,0
776620,2025-08-23,1,0,0
776610,2025-08-24,0,4,1
776606,2025-08-24,0,5,1
776612,2025-08-24,1,1,
776613,2025-08-24,0,3,1
776624,2025-08-24,2,0,0
776615,2025-08-24,6,7,1
776614,2025-08-24,0,4,1
776607,2025-08-24,0,7,1
776608,2025-08-24,2,3,1
776611,2025-08-24,0,4,1
776605,2025-08-24,4,1,0
776609,2025-08-24,0,1,1
776603,2025-08-24,1,2,1
776602,2025-08-24,1,11,1
776616,2025-08-24,0,5,1
776604,2025-08-25,4,3,0
776601,2025-08-25,4,0,0
776600,2025-08-25,0,1,1
776597,2025-08-25,0,7,1
776596,2025-08-25,1,6,1
776598,2025-08-25,3,4,1
776599,2025-08-25,0,6,1
776593,2025-08-25,0,6,1
776589,2025-08-25,4,6,1
776592,2025-08-25,2,0,0
776595,2025-08-25,4,9,1
776590,2025-08-25,0,0,
776594,2025-08-25,0,3,1
776591,2025-08-26,2,0,0
776584,2025-08-26,0,3,1
776581,2025-08-26,2,1,0
776588,2025-08-26,1,3,1
776582,2025-08-26,0,4,1
776585,2025-08-26,2,5,1
776583,2025-08-26,0,1,1
776586,2025-08-26,3,6,1
776578,2025-08-26,8,2,0
776575,2025-08-26,0,6,1
776587,2025-08-26,6,1,0
776577,2025-08-26,5,6,1
776576,2025-08-26,2,3,1
776573,2025-08-26,5,5,
776574,2025-08-26,1,2,1
776570,2025-08-27,0,11,1
776580,2025-08-27,3,2,0
776565,2025-08-27,9,1,0
776561,2025-08-27,0,4,1
776579,2025-08-27,1,1,
776567,2025-08-27,8,5,0
776566,2025-08-27,0,4,1
776569,2025-08-27,8,1,0
776572,2025-08-27,0,1,1
776568,2025-08-27,0,1,1
776563,2025-08-27,2,12,1
776571,2025-08-27,0,1,1
776562,2025-08-27,1,4,1
776557,2025-08-27,3,7,1
776559,2025-08-27,0,5,1
776564,2025-08-28,2,2,
776555,2025-08-28,3,3,
776553,2025-08-28,6,4,0
776554,2025-08-28,1,1,
776550,2025-08-28,2,2,
776560,2025-08-28,3,15,1
776558,2025-08-28,4,4,
776556,2025-08-28,6,4,0
776551,2025-08-29,4,2,0
776545,2025-08-29,3,1,0
776552,2025-08-29,1,1,
776546,2025-08-29,0,0,
776549,2025-08-29,0,2,1
776547,2025-08-29,4,0,0
776548,2025-08-29,4,12,1
776544,2025-08-29,5,1,0
776543,2025-08-29,0,0,
776540,2025-08-29,4,3,0
776541,2025-08-29,2,7,1
776542,2025-08-29,9,2,0
776538,2025-08-29,3,2,0
776534,2025-08-29,2,0,0
776533,2025-08-29,6,10,1
776527,2025-08-30,0,0,
776525,2025-08-30,4,0,0
776539,2025-08-30,4,2,0
776535,2025-08-30,8,6,0
776532,2025-08-30,0,1,1
776536,2025-08-30,2,1,0
776531,2025-08-30,1,1,
776530,2025-08-30,1,3,1
776529,2025-08-30,1,1,
776528,2025-08-30,1,1,
776537,2025-08-30,0,1,1
776516,2025-08-30,7,1,0
776526,2025-08-30,3,1,0
776523,2025-08-30,0,0,
776524,2025-08-30,5,2,0
776518,2025-08-31,3,5,1
776513,2025-08-31,0,6,1
776517,2025-08-31,1,4,1
776520,2025-08-31,7,4,0
776515,2025-08-31,4,8,1
776521,2025-08-31,2,2,
776519,2025-08-31,5,0,0
776510,2025-08-31,1,0,0
776512,2025-08-31,4,0,0
776514,2025-08-31,2,1,0
776511,2025-08-31,2,4,1
776507,2025-08-31,0,7,1
776508,2025-08-31,5,0,0
776509,2025-08-31,1,4,1
776522,2025-08-31,0,1,1
776498,2025-09-01,0,2,1
776501,2025-09-01,6,6,
776503,2025-09-01,0,2,1
776505,2025-09-01,3,5,1
776499,2025-09-01,3,4,1
776502,2025-09-01,4,2,0
776497,2025-09-01,3,1,0
776506,2025-09-01,6,2,0
776492,2025-09-01,6,0,0
776500,2025-09-01,3,5,1
776494,2025-09-01,3,3,
776504,2025-09-01,0,5,1
776495,2025-09-01,2,3,1
776490,2025-09-02,6,2,0
776496,2025-09-02,4,4,
776491,2025-09-02,10,8,0
776493,2025-09-02,1,5,1
776482,2025-09-02,2,5,1
776485,2025-09-02,3,2,0
776488,2025-09-02,0,1,1
776487,2025-09-02,3,4,1
776484,2025-09-02,3,3,
776483,2025-09-02,1,0,0
776489,2025-09-02,6,0,0
776486,2025-09-02,5,2,0
776480,2025-09-02,5,2,0
776481,2025-09-02,2,0,0
776477,2025-09-03,4,7,1
776478,2025-09-03,1,3,1
776468,2025-09-03,0,2,1
776465,2025-09-03,7,0,0
776479,2025-09-03,0,2,1
776475,2025-09-03,6,5,0
776474,2025-09-03,7,1,0
776476,2025-09-03,0,9,1
776466,2025-09-03,0,2,1
776473,2025-09-03,0,1,1
776469,2025-09-03,1,2,1
776471,2025-09-03,1,6,1
776470,2025-09-03,0,2,1
776472,2025-09-03,3,1,0
776467,2025-09-03,4,5,1
776459,2025-09-04,0,0,
776461,2025-09-04,0,5,1
776458,2025-09-04,0,2,1
776463,2025-09-04,3,2,0
776462,2025-09-04,4,6,1
776464,2025-09-04,4,1,0
776455,2025-09-05,2,8,1
776450,2025-09-05,5,4,0
776452,2025-09-05,4,4,
776453,2025-09-05,1,2,1
776454,2025-09-05,0,1,1
776457,2025-09-05,5,1,0
776456,2025-09-05,5,1,0
776460,2025-09-05,0,1,1
776451,2025-09-05,5,0,0
776446,2025-09-05,1,2,1
776449,2025-09-05,1,3,1
776445,2025-09-05,6,1,0
776442,2025-09-05,0,2,1
776444,2025-09-05,9,4,0
776448,2025-09-05,1,6,1
776436,2025-09-06,1,2,1
776440,2025-09-06,2,1,0
776433,2025-09-06,4,2,0
776435,2025-09-06,0,6,1
776439,2025-09-06,1,4,1
776441,2025-09-06,2,0,0
776443,2025-09-06,2,0,0
776438,2025-09-06,2,1,0
776437,2025-09-06,2,0,0
776432,2025-09-06,2,0,0
776434,2025-09-06,2,9,1
776447,2025-09-06,2,1,0
776424,2025-09-06,1,4,1
776431,2025-09-06,10,2,0
776430,2025-09-06,8,1,0
776428,2025-09-07,10,1,0
776421,2025-09-07,0,1,1
776427,2025-09-07,4,0,0
776423,2025-09-07,3,4,1
776419,2025-09-07,9,1,0
776429,2025-09-07,1,1,
776425,2025-09-07,3,4,1
776426,2025-09-07,1,4,1
776422,2025-09-07,3,0,0
776416,2025-09-07,0,4,1
776420,2025-09-07,1,2,1
776418,2025-09-07,0,1,1
776417,2025-09-07,8,1,0
776414,2025-09-07,1,3,1
776415,2025-09-07,1,2,1
776413,2025-09-08,0,9,1
776409,2025-09-08,8,2,0
776405,2025-09-08,0,1,1
776412,2025-09-08,0,3,1
776406,2025-09-08,0,4,1
776411,2025-09-08,5,3,0
776407,2025-09-08,2,0,0
776400,2025-09-08,2,0,0
776399,2025-09-08,4,4,
776410,2025-09-08,5,0,0
776408,2025-09-08,1,0,0
776401,2025-09-09,1,1,
776403,2025-09-09,0,2,1
776397,2025-09-09,6,1,0
776404,2025-09-09,0,4,1
776398,2025-09-09,2,2,
776393,2025-09-09,2,0,0
776402,2025-09-09,2,1,0
776388,2025-09-09,4,2,0
776395,2025-09-09,3,5,1
776390,2025-09-09,0,5,1
776392,2025-09-09,2,2,
776391,2025-09-09,3,5,1
776394,2025-09-09,2,5,1
776396,2025-09-09,5,0,0
776389,2025-09-09,0,5,1
776375,2025-09-10,2,5,1
776379,2025-09-10,3,4,1
776374,2025-09-10,4,0,0
776376,2025-09-10,1,3,1
776387,2025-09-10,1,0,0
776382,2025-09-10,2,3,1
776386,2025-09-10,1,0,0
776384,2025-09-10,1,4,1
776383,2025-09-10,2,0,0
776385,2025-09-10,1,0,0
776381,2025-09-10,3,2,0
776378,2025-09-10,4,6,1
776377,2025-09-10,0,1,1
776373,2025-09-10,1,1,
776380,2025-09-10,0,4,1
776372,2025-09-11,2,2,
776364,2025-09-11,0,2,1
776369,2025-09-11,0,4,1
776367,2025-09-11,0,2,1
776368,2025-09-11,1,9,1
776370,2025-09-11,2,1,0
776371,2025-09-11,4,3,0
776365,2025-09-11,0,2,1
776362,2025-09-11,4,4,
776352,2025-09-12,4,6,1
776351,2025-09-12,3,0,0
776354,2025-09-12,1,6,1
776353,2025-09-12,1,1,
776359,2025-09-12,6,3,0
776361,2025-09-12,0,2,1
776366,2025-09-12,1,5,1
776363,2025-09-12,2,0,0
776360,2025-09-12,10,0,0
776355,2025-09-12,2,5,1
776356,2025-09-12,0,5,1
776357,2025-09-12,4,1,0
776358,2025-09-12,0,2,1
776345,2025-09-12,0,1,1
776350,2025-09-12,0,1,1
776338,2025-09-13,1,3,1
776343,2025-09-13,2,1,0
776336,2025-09-13,0,0,
776349,2025-09-13,0,1,1
776347,2025-09-13,3,2,0
776344,2025-09-13,4,1,0
776342,2025-09-13,4,6,1
776348,2025-09-13,1,2,1
776337,2025-09-13,2,0,0
776346,2025-09-13,6,1,0
776339,2025-09-13,4,1,0
776341,2025-09-13,1,9,1
776328,2025-09-13,9,7,0
776333,2025-09-13,2,5,1
776340,2025-09-13,5,5,
776320,2025-09-14,3,3,
776334,2025-09-14,2,2,
776329,2025-09-14,2,5,1
776322,2025-09-14,1,4,1
776335,2025-09-14,0,1,1
776331,2025-09-14,2,2,
776332,2025-09-14,2,0,0
776324,2025-09-14,4,2,0
776326,2025-09-14,3,2,0
776321,2025-09-14,3,1,0
776327,2025-09-14,3,4,1
776325,2025-09-14,6,1,0
776323,2025-09-14,1,7,1
776317,2025-09-14,1,11,1
776330,2025-09-14,3,6,1
776318,2025-09-15,3,0,0
776315,2025-09-15,5,1,0
776316,2025-09-15,0,1,1
776314,2025-09-15,1,1,
776313,2025-09-15,0,2,1
776312,2025-09-15,3,1,0
776319,2025-09-15,3,4,1
776309,2025-09-15,1,1,
776311,2025-09-15,1,3,1
777825,2025-09-16,5,2,0
776307,2025-09-16,0,0,
776303,2025-09-16,2,1,0
776308,2025-09-16,4,1,0
776310,2025-09-16,0,1,1
776304,2025-09-16,2,8,1
776305,2025-09-16,6,3,0
776302,2025-09-16,10,1,0
776306,2025-09-16,6,2,0
776298,2025-09-16,10,4,0
776295,2025-09-16,1,5,1
776300,2025-09-16,0,3,1
776301,2025-09-16,1,6,1
776293,2025-09-16,3,0,0
776294,2025-09-16,5,5,
776297,2025-09-16,0,4,1
776287,2025-09-17,4,4,
776283,2025-09-17,4,1,0
776285,2025-09-17,3,1,0
776279,2025-09-17,0,0,
776286,2025-09-17,0,3,1
776296,2025-09-17,1,0,0
776299,2025-09-17,4,3,0
776290,2025-09-17,1,1,
776288,2025-09-17,6,3,0
776289,2025-09-17,2,3,1
776284,2025-09-17,7,5,0
776291,2025-09-17,1,5,1
776292,2025-09-17,2,5,1
776277,2025-09-17,3,3,
776280,2025-09-17,0,3,1
776275,2025-09-18,1,1,
776276,2025-09-18,1,5,1
776269,2025-09-18,0,3,1
776281,2025-09-18,4,2,0
776272,2025-09-18,1,0,0
776270,2025-09-18,4,2,0
776282,2025-09-18,0,1,1
776278,2025-09-18,3,0,0
776274,2025-09-18,2,1,0
776271,2025-09-18,0,0,
776267,2025-09-19,4,4,
776266,2025-09-19,4,3,0
776268,2025-09-19,6,1,0
776273,2025-09-19,0,1,1
776259,2025-09-19,6,8,1
776261,2025-09-19,2,3,1
776260,2025-09-19,1,10,1
776264,2025-09-19,2,4,1
776251,2025-09-19,0,1,1
776253,2025-09-19,6,7,1
776262,2025-09-19,2,0,0
776263,2025-09-19,2,0,0
776265,2025-09-19,1,7,1
776255,2025-09-19,2,2,
776256,2025-09-19,2,5,1
776258,2025-09-20,3,2,0
777839,2025-09-20,5,0,0
776243,2025-09-20,6,0,0
776252,2025-09-20,3,0,0
776254,2025-09-20,2,3,1
776249,2025-09-20,0,2,1
776247,2025-09-20,2,1,0
776242,2025-09-20,2,2,
776257,2025-09-20,5,0,0
776248,2025-09-20,5,0,0
776245,2025-09-20,0,2,1
776250,2025-09-20,1,2,1
776244,2025-09-20,1,2,1
776241,2025-09-20,1,0,0
776246,2025-09-20,3,2,0
776233,2025-09-20,4,5,1
776238,2025-09-21,3,0,0
776234,2025-09-21,0,10,1
776240,2025-09-21,0,1,1
776239,2025-09-21,0,1,1
776237,2025-09-21,3,1,0
776229,2025-09-21,6,4,0
776225,2025-09-21,2,1,0
776235,2025-09-21,3,0,0
776231,2025-09-21,1,4,1
776226,2025-09-21,3,0,0
776232,2025-09-21,1,2,1
776227,2025-09-21,0,0,
776230,2025-09-21,0,6,1
776228,2025-09-21,7,1,0
776236,2025-09-21,1,3,1
776221,2025-09-22,5,8,1
776222,2025-09-22,3,2,0
776220,2025-09-22,6,5,0
776223,2025-09-23,0,4,1
776218,2025-09-23,1,0,0
776224,2025-09-23,4,2,0
776215,2025-09-23,0,3,1
776216,2025-09-23,0,1,1
776217,2025-09-23,1,1,
776219,2025-09-23,1,1,
776209,2025-09-23,6,6,
776210,2025-09-23,2,1,0
776207,2025-09-23,3,2,0
776213,2025-09-23,1,0,0
776212,2025-09-23,1,1,
776214,2025-09-23,0,6,1
776211,2025-09-23,3,7,1
776208,2025-09-23,1,4,1
776200,2025-09-24,2,0,0
776198,2025-09-24,1,0,0
776203,2025-09-24,3,0,0
776204,2025-09-24,1,3,1
776202,2025-09-24,1,0,0
776201,2025-09-24,1,6,1
776199,2025-09-24,1,5,1
776206,2025-09-24,4,0,0
776205,2025-09-24,2,8,1
776192,2025-09-24,1,1,
776197,2025-09-24,1,3,1
776193,2025-09-24,3,1,0
776194,2025-09-24,1,7,1
776196,2025-09-24,2,3,1
776195,2025-09-24,0,4,1
776190,2025-09-25,0,2,1
776191,2025-09-25,3,2,0
776183,2025-09-25,1,0,0
776182,2025-09-25,9,0,0
776185,2025-09-25,8,0,0
776188,2025-09-25,0,1,1
776189,2025-09-25,4,1,0
776184,2025-09-25,3,4,1
776186,2025-09-25,0,0,
776187,2025-09-25,6,2,0
776178,2025-09-25,4,1,0
776179,2025-09-25,0,6,1
776167,2025-09-26,0,4,1
776176,2025-09-26,0,2,1
776165,2025-09-26,8,2,0
776174,2025-09-26,3,6,1
776177,2025-09-26,2,4,1
776181,2025-09-26,3,1,0
776175,2025-09-26,4,2,0
776173,2025-09-26,2,6,1
776180,2025-09-26,4,1,0
776171,2025-09-26,1,1,
776169,2025-09-26,3,2,0
776170,2025-09-26,2,6,1
776168,2025-09-26,2,1,0
776172,2025-09-26,3,3,
776166,2025-09-26,3,6,1
776162,2025-09-27,0,6,1
776164,2025-09-27,1,3,1
776159,2025-09-27,0,4,1
776146,2025-09-27,2,3,1
776160,2025-09-27,4,2,0
776157,2025-09-27,2,1,0
776161,2025-09-27,2,0,0
776163,2025-09-27,3,0,0
776158,2025-09-27,2,2,
776156,2025-09-27,1,1,
776153,2025-09-27,6,2,0
776152,2025-09-27,1,5,1
776155,2025-09-27,5,0,0
776150,2025-09-27,2,3,1
776154,2025-09-27,3,0,0
776151,2025-09-28,3,4,1
776138,2025-09-28,4,0,0
776137,2025-09-28,0,2,1
776141,2025-09-28,0,0,
776143,2025-09-28,7,0,0
776140,2025-09-28,2,2,
776135,2025-09-28,5,1,0
776145,2025-09-28,4,8,1
776136,2025-09-28,2,9,1
776139,2025-09-28,4,0,0
776147,2025-09-28,4,3,0
776148,2025-09-28,0,4,1
776144,2025-09-28,2,4,1
776149,2025-09-28,0,2,1
776142,2025-09-28,0,1,1
824855,2026-04-15,3,4,1
823071,2026-04-15,1,1,
823722,2026-04-15,7,1,0
824291,2026-04-15,1,1,
823399,2026-04-15,0,2,1
824532,2026-04-15,2,8,1
823477,2026-04-15,5,1,0
823561,2026-04-15,4,3,0
824936,2026-04-15,0,2,1
824615,2026-04-15,3,0,0
823803,2026-04-15,1,0,0
824209,2026-04-15,1,3,1
823314,2026-04-15,6,0,0
825021,2026-04-15,2,2,
823963,2026-04-15,1,2,1
823396,2026-04-16,4,4,
824530,2026-04-16,0,0,
824289,2026-04-16,1,6,1
823560,2026-04-16,2,3,1
823801,2026-04-16,1,1,
824614,2026-04-16,1,1,
825023,2026-04-16,2,3,1
824453,2026-04-16,0,3,1
824208,2026-04-16,3,2,0
823313,2026-04-16,0,4,1
824693,2026-04-17,3,7,1
824454,2026-04-17,0,0,
823476,2026-04-17,7,0,0
822752,2026-04-17,8,3,0
823397,2026-04-17,0,1,1
823559,2026-04-17,0,2,1
823883,2026-04-17,3,1,0
824778,2026-04-17,0,0,
824207,2026-04-17,4,3,0
823720,2026-04-17,2,1,0
824373,2026-04-17,7,1,0
824048,2026-04-17,0,8,1
823152,2026-04-17,2,0,0
825101,2026-04-17,1,3,1
825019,2026-04-17,5,1,0
823558,2026-04-18,0,7,1
823721,2026-04-18,2,4,1
824694,2026-04-18,1,1,
823394,2026-04-18,5,4,0
822751,2026-04-18,3,5,1
825020,2026-04-18,5,3,0
824775,2026-04-18,4,1,0
823882,2026-04-18,3,1,0
824451,2026-04-18,1,3,1
824206,2026-04-18,4,1,0
823151,2026-04-18,0,3,1
823474,2026-04-18,3,1,0
824372,2026-04-18,3,2,0
825098,2026-04-18,1,2,1
824049,2026-04-18,0,0,
822750,2026-04-19,0,3,1
823393,2026-04-19,2,4,1
823556,2026-04-19,0,7,1
824452,2026-04-19,4,6,1
823881,2026-04-19,0,3,1
824205,2026-04-19,4,1,0
823718,2026-04-19,1,3,1
824691,2026-04-19,1,0,0
824371,2026-04-19,3,3,
825018,2026-04-19,7,1,0
824047,2026-04-19,1,0,0
823150,2026-04-19,0,5,1
825100,2026-04-19,10,1,0
824777,2026-04-19,5,1,0
823475,2026-04-19,4,2,0
824776,2026-04-20,2,2,
824450,2026-04-20,7,2,0
822994,2026-04-20,3,1,0
823879,2026-04-20,1,2,1
822749,2026-04-20,2,3,1
824125,2026-04-20,0,1,1
824692,2026-04-20,1,5,1
824370,2026-04-20,5,1,0
824046,2026-04-20,2,2,
823149,2026-04-20,1,3,1
824448,2026-04-21,3,2,0
822995,2026-04-21,5,0,0
823880,2026-04-21,5,1,0
824290,2026-04-21,3,1,0
822747,2026-04-21,3,5,1
824773,2026-04-21,1,0,0
823640,2026-04-21,0,3,1
824127,2026-04-21,3,3,
824690,2026-04-21,0,1,1
822914,2026-04-21,1,5,1
824369,2026-04-21,0,0,
824045,2026-04-21,0,1,1
823148,2026-04-21,2,2,
825099,2026-04-21,8,2,0
823236,2026-04-21,1,3,1
823878,2026-04-22,0,4,1
824449,2026-04-22,2,0,0
822993,2026-04-22,1,5,1
824123,2026-04-22,2,3,1
824044,2026-04-22,0,3,1
823147,2026-04-22,3,2,0
824286,2026-04-22,1,4,1
822748,2026-04-22,8,4,0
824774,2026-04-22,4,0,0
823641,2026-04-22,1,2,1
824688,2026-04-22,2,6,1
822913,2026-04-22,4,2,0
824367,2026-04-22,1,5,1
825097,2026-04-22,4,8,1
823231,2026-04-22,0,0,
822745,2026-04-23,2,2,
824288,2026-04-23,1,2,1
824689,2026-04-23,2,5,1
824368,2026-04-23,4,6,1
825096,2026-04-23,1,1,
823233,2026-04-23,3,0,0
824770,2026-04-23,1,2,1
823639,2026-04-23,2,7,1
822912,2026-04-23,1,6,1
824529,2026-04-24,5,2,0
824854,2026-04-24,2,9,1
822827,2026-04-24,7,4,0
823638,2026-04-24,1,1,
822992,2026-04-24,1,3,1
824932,2026-04-24,3,2,0
824124,2026-04-24,0,5,1
824611,2026-04-24,3,1,0
823800,2026-04-24,3,0,0
822909,2026-04-24,6,1,0
824204,2026-04-24,5,2,0
823069,2026-04-24,2,2,
823962,2026-04-24,0,4,1
823232,2026-04-24,8,3,0
824851,2026-04-25,7,0,0
823070,2026-04-25,6,7,1
822826,2026-04-25,1,1,
823229,2026-04-25,1,1,
822989,2026-04-25,0,2,1
824613,2026-04-25,2,0,0
825093,2026-04-25,1,4,1
822910,2026-04-25,3,2,0
824121,2026-04-25,1,4,1
824203,2026-04-25,2,1,0
823799,2026-04-25,2,2,
824527,2026-04-25,2,6,1
823960,2026-04-25,4,8,1
824933,2026-04-25,3,2,0
824852,2026-04-26,3,1,0
824934,2026-04-26,0,6,1
822824,2026-04-26,2,2,
824528,2026-04-26,2,3,1
823635,2026-04-26,1,1,
823637,2026-04-26,3,0,0
822991,2026-04-26,0,4,1
824612,2026-04-26,0,0,
824202,2026-04-26,0,7,1
823797,2026-04-26,0,5,1
823068,2026-04-26,1,1,
822911,2026-04-26,2,0,0
825094,2026-04-26,6,1,0
823230,2026-04-26,3,1,0
824122,2026-04-26,6,1,0
823959,2026-04-26,0,3,1
824446,2026-04-27,0,2,1
823395,2026-04-27,0,2,1
822825,2026-04-27,3,0,0
823719,2026-04-27,2,7,1
824609,2026-04-27,4,1,0
822906,2026-04-27,4,0,0
823311,2026-04-27,5,6,1
823961,2026-04-27,4,2,0
824447,2026-04-28,1,0,0
824849,2026-04-28,1,4,1
824526,2026-04-28,2,4,1
823390,2026-04-28,6,0,0
823473,2026-04-28,0,1,1
822823,2026-04-28,0,3,1
823636,2026-04-28,0,8,1
824931,2026-04-28,0,2,1
823716,2026-04-28,0,1,1
824610,2026-04-28,1,3,1
823798,2026-04-28,2,5,1
822908,2026-04-28,1,0,0
825017,2026-04-28,0,1,1
823310,2026-04-28,2,2,
823956,2026-04-28,2,0,0
824445,2026-04-29,0,3,1
824608,2026-04-29,1,1,
823717,2026-04-29,1,2,1
822907,2026-04-29,0,2,1
822821,2026-04-29,1,7,1
823958,2026-04-29,2,1,0
823312,2026-04-29,3,3,
824525,2026-04-29,5,0,0
823392,2026-04-29,3,1,0
823633,2026-04-29,9,2,0
824930,2026-04-29,3,2,0
823796,2026-04-29,4,2,0
825015,2026-04-29,1,4,1
824929,2026-04-30,0,2,1
824848,2026-04-30,0,5,1
824850,2026-04-30,11,3,0
823391,2026-04-30,5,3,0
823472,2026-04-30,2,1,0
823471,2026-04-30,2,4,1
824524,2026-04-30,2,3,1
823634,2026-04-30,3,3,
823795,2026-04-30,1,8,1
825016,2026-04-30,2,5,1
823714,2026-04-30,1,2,1
824686,2026-05-01,1,6,1
824287,2026-05-01,4,4,
823389,2026-05-01,0,8,1
822744,2026-05-01,4,0,0
823557,2026-05-01,1,5,1
824772,2026-05-01,1,3,1
822990,2026-05-01,0,2,1
823877,2026-05-01,2,1,0
823713,2026-05-01,6,2,0
823066,2026-05-01,1,4,1
824366,2026-05-01,1,6,1
824041,2026-05-01,0,3,1
825012,2026-05-01,5,4,0
823309,2026-05-01,7,0,0
823146,2026-05-01,4,3,0
823554,2026-05-02,1,6,1
823715,2026-05-02,2,4,1
824685,2026-05-02,0,1,1
825014,2026-05-02,5,4,0
823388,2026-05-02,4,15,1
822746,2026-05-02,3,1,0
824771,2026-05-02,6,1,0
823876,2026-05-02,0,3,1
822988,2026-05-02,0,4,1
823067,2026-05-02,0,3,1
824284,2026-05-02,1,5,1
824365,2026-05-02,8,1,0
823308,2026-05-02,0,0,
824042,2026-05-02,1,3,1
823144,2026-05-02,1,2,1
823711,2026-05-03,0,4,1
824769,2026-05-03,0,1,1
823387,2026-05-03,0,0,
823555,2026-05-03,3,3,
822742,2026-05-03,1,2,1
822987,2026-05-03,1,0,0
823875,2026-05-03,7,0,0
823065,2026-05-03,3,0,0
824687,2026-05-03,2,6,1
824364,2026-05-03,6,5,0
825013,2026-05-03,1,4,1
824043,2026-05-03,2,1,0
823145,2026-05-03,3,1,0
823307,2026-05-03,1,3,1
824285,2026-05-03,0,2,1
824363,2026-05-04,0,0,
824283,2026-05-04,0,0,
822984,2026-05-04,1,3,1
823874,2026-05-04,1,0,0
823552,2026-05-04,0,3,1
824684,2026-05-04,3,3,
824120,2026-05-04,2,4,1
823064,2026-05-04,0,4,1
824201,2026-05-04,8,3,0
824039,2026-05-04,5,0,0
823143,2026-05-04,1,0,0
823228,2026-05-04,1,2,1
824281,2026-05-05,10,3,0
822986,2026-05-05,3,2,0
823469,2026-05-05,0,1,1
823873,2026-05-05,7,4,0
822743,2026-05-05,6,2,0
823553,2026-05-05,3,3,
824682,2026-05-05,1,0,0
824119,2026-05-05,3,4,1
824200,2026-05-05,0,2,1
824040,2026-05-05,2,4,1
825092,2026-05-05,0,2,1
823142,2026-05-05,2,2,
823227,2026-05-05,7,4,0
822985,2026-05-06,0,2,1
823063,2026-05-06,5,0,0
824198,2026-05-06,10,1,0
823226,2026-05-06,1,1,
824036,2026-05-06,1,7,1
823141,2026-05-06,0,1,1
824282,2026-05-06,4,0,0
823470,2026-05-06,2,1,0
823872,2026-05-06,5,3,0
822740,2026-05-06,2,3,1
823550,2026-05-06,6,0,0
824683,2026-05-06,2,4,1
824118,2026-05-06,2,1,0
824361,2026-05-06,4,0,0
825091,2026-05-06,1,0,0
823551,2026-05-07,2,1,0
822741,2026-05-07,3,5,1
824117,2026-05-07,4,1,0
824681,2026-05-07,0,8,1
824362,2026-05-07,2,1,0
825090,2026-05-07,3,2,0
823467,2026-05-07,10,1,0
823870,2026-05-07,2,3,1
824767,2026-05-07,3,3,
823306,2026-05-07,1,1,
824522,2026-05-08,2,0,0
823466,2026-05-08,6,0,0
824846,2026-05-08,3,1,0
822822,2026-05-08,0,2,1
824768,2026-05-08,0,2,1
823871,2026-05-08,3,2,0
824443,2026-05-08,0,4,1
824116,2026-05-08,1,1,
824607,2026-05-08,6,5,0
823794,2026-05-08,0,5,1
822904,2026-05-08,3,1,0
825088,2026-05-08,1,1,
823303,2026-05-08,6,0,0
823957,2026-05-08,1,2,1
823225,2026-05-08,1,2,1
822820,2026-05-09,0,8,1
824847,2026-05-09,5,0,0
824523,2026-05-09,1,3,1
823869,2026-05-09,4,2,0
823468,2026-05-09,3,7,1
824444,2026-05-09,1,1,
822905,2026-05-09,0,5,1
824115,2026-05-09,0,5,1
824606,2026-05-09,1,5,1
823792,2026-05-09,2,0,0
825089,2026-05-09,1,2,1
823304,2026-05-09,1,3,1
823224,2026-05-09,2,1,0
823955,2026-05-09,6,0,0
823868,2026-05-10,2,2,
824845,2026-05-10,1,1,
824765,2026-05-10,3,0,0
823463,2026-05-10,0,5,1
822819,2026-05-10,4,1,0
824520,2026-05-10,0,4,1
824440,2026-05-10,5,2,0
824605,2026-05-10,1,0,0
823793,2026-05-10,2,3,1
822902,2026-05-10,0,1,1
823221,2026-05-10,3,2,0
825085,2026-05-10,0,2,1
823305,2026-05-10,2,0,0
823954,2026-05-10,4,0,0
824113,2026-05-10,3,3,
824441,2026-05-11,0,7,1
