pitcher,date,bf,hr_allowed,hand
650556,2026-05-03,8,0,R
650644,2026-05-03,26,1,R
656288,2026-05-03,19,1,R
656546,2026-05-03,3,0,R
656686,2026-05-03,5,1,R
656945,2026-05-03,3,0,L
657044,2026-05-03,2,0,R
657424,2026-05-03,3,0,L
657746,2026-05-03,2,0,R
660853,2026-05-03,4,0,R
663158,2026-05-03,4,0,R
663460,2026-05-03,26,0,L
663542,2026-05-03,5,0,L
