season,game_id,date,home_team,away_team,home_win,home_era,home_whip,home_k9,home_bb9,away_era,away_whip,away_k9,away_bb9,home_ops,home_kpct,away_ops,away_kpct,era_diff,k9_diff,ops_diff
2025,776494,2025-09-01,San Diego Padres,Baltimore Orioles,0,4.55,1.33,11.52,3.8,2.53,1.03,13.22,2.81,0.745,19.1,0.652,24.2,-2.02,-1.700000000000001,0.0929999999999999
2025,776504,2025-09-01,Tampa Bay Rays,Seattle Mariners,1,4.87,1.33,9.52,3.46,3.54,1.18,8.07,2.29,0.742,23.1,0.796,23.3,-1.33,1.4499999999999993,-0.054
2025,776495,2025-09-01,Arizona Diamondbacks,Texas Rangers,0,3.39,1.07,7.71,2.4,4.4,1.36,7.59,2.95,0.715,21.2,0.661,21.9,1.0100000000000002,0.1200000000000001,0.0539999999999999
2025,776490,2025-09-02,Detroit Tigers,New York Mets,0,7.18,1.28,7.47,1.72,2.06,1.04,10.69,3.0,0.762,23.9,0.751,21.4,-5.119999999999999,-3.22,0.011
2025,776496,2025-09-02,Pittsburgh Pirates,Los Angeles Dodgers,1,3.55,1.3,8.09,2.45,3.36,1.22,6.71,2.8,0.678,23.7,0.776,21.9,-0.1899999999999999,1.38,-0.0979999999999999
2025,776491,2025-09-02,Cincinnati Reds,Toronto Blue Jays,0,4.21,1.39,9.88,5.93,4.17,1.3,7.48,3.04,0.725,23.3,0.801,17.8,-0.04,2.4000000000000004,-0.076
2025,776493,2025-09-02,Boston Red Sox,Cleveland Guardians,1,2.59,1.03,11.18,2.02,4.3,1.19,7.43,2.18,0.785,22.9,0.644,22.6,1.71,3.75,0.141
2025,776482,2025-09-02,Washington Nationals,Miami Marlins,1,4.25,1.48,7.4,2.77,4.8,1.5,5.7,3.6,0.689,22.6,0.723,20.3,0.5499999999999998,1.7000000000000002,-0.034
2025,776485,2025-09-02,Tampa Bay Rays,Seattle Mariners,1,2.76,1.02,7.62,2.22,2.94,0.93,9.55,1.74,0.734,23.1,0.795,23.3,0.1800000000000001,-1.9300000000000008,-0.061
2025,776488,2025-09-02,Kansas City Royals,Los Angeles Angels,0,4.64,1.33,8.07,2.48,6.66,1.44,8.88,4.07,0.761,18.2,0.655,27.1,2.0200000000000005,-0.8100000000000005,0.1059999999999999
2025,776487,2025-09-02,Chicago Cubs,Atlanta Braves,1,3.73,0.99,7.28,1.62,5.6,1.56,8.45,3.95,0.752,20.7,0.699,22.2,1.87,-1.169999999999999,0.053
2025,776484,2025-09-02,Minnesota Twins,Chicago White Sox,0,4.04,1.28,8.65,3.72,4.1,1.29,6.56,3.03,0.648,22.6,0.716,22.8,0.0599999999999996,2.0900000000000007,-0.0679999999999999
2025,776483,2025-09-02,St. Louis Cardinals,Athletics,1,4.84,1.32,5.76,2.13,4.54,1.3,6.86,2.77,0.661,21.8,0.751,22.9,-0.2999999999999998,-1.1000000000000003,-0.0899999999999999
2025,776489,2025-09-02,Houston Astros,New York Yankees,0,3.66,1.24,8.77,3.19,2.86,1.1,8.71,2.35,0.707,21.4,0.814,23.5,-0.8000000000000003,0.0599999999999987,-0.1069999999999999
2025,776486,2025-09-02,Colorado Rockies,San Francisco Giants,0,4.98,1.42,6.86,2.1,3.22,1.24,9.74,2.0,0.684,25.9,0.724,22.7,-1.7600000000000002,-2.88,-0.0399999999999999
2025,776480,2025-09-02,San Diego Padres,Baltimore Orioles,0,5.38,1.18,8.5,2.38,2.91,0.88,7.48,0.83,0.722,19.1,0.668,24.2,-2.47,1.0199999999999996,0.0539999999999999
2025,776481,2025-09-02,Arizona Diamondbacks,Texas Rangers,1,3.71,1.44,6.62,2.38,2.84,1.24,7.98,3.89,0.696,21.2,0.649,21.9,-0.8700000000000001,-1.3600000000000003,0.0469999999999999
2025,776477,2025-09-03,Washington Nationals,Miami Marlins,1,5.68,1.43,5.63,3.17,4.25,1.05,9.91,3.02,0.662,22.6,0.713,20.3,-1.4299999999999995,-4.28,-0.0509999999999999
2025,776478,2025-09-03,Detroit Tigers,New York Mets,1,3.87,1.27,8.4,2.17,3.53,1.3,7.01,3.59,0.746,23.9,0.747,21.4,-0.3400000000000003,1.3900000000000006,-0.001
2025,776468,2025-09-03,Arizona Diamondbacks,Texas Rangers,1,4.83,1.26,8.2,3.09,3.86,1.28,8.78,3.98,0.731,21.2,0.656,21.9,-0.9700000000000002,-0.5800000000000001,0.0749999999999999
2025,776465,2025-09-03,San Diego Padres,Baltimore Orioles,0,6.29,1.63,7.6,5.24,5.21,1.5,9.45,3.45,0.76,19.1,0.662,24.2,-1.08,-1.85,0.0979999999999999
2025,776479,2025-09-03,Pittsburgh Pirates,Los Angeles Dodgers,1,2.71,1.25,9.17,3.1,2.82,0.97,10.92,2.7,0.662,23.7,0.773,21.9,0.1099999999999998,-1.75,-0.1109999999999999
2025,776475,2025-09-03,Cincinnati Reds,Toronto Blue Jays,0,3.81,1.1,6.27,1.54,3.57,1.02,8.26,1.56,0.679,23.3,0.788,17.8,-0.2400000000000002,-1.99,-0.1089999999999999
2025,776474,2025-09-03,Boston Red Sox,Cleveland Guardians,0,3.14,1.26,7.49,4.53,3.21,1.26,10.2,3.97,0.747,22.9,0.681,22.6,0.0699999999999998,-2.709999999999999,0.0659999999999999
2025,776476,2025-09-03,Tampa Bay Rays,Seattle Mariners,1,3.31,1.28,6.62,2.74,4.21,1.19,9.79,2.07,0.675,23.1,0.795,23.3,0.8999999999999999,-3.169999999999999,-0.12
2025,776466,2025-09-03,Kansas City Royals,Los Angeles Angels,0,3.66,1.26,8.61,4.13,6.4,1.48,9.19,5.01,0.736,18.2,0.664,27.1,2.74,-0.5800000000000001,0.0719999999999999
2025,776473,2025-09-03,Chicago Cubs,Atlanta Braves,0,2.67,1.08,7.4,2.52,5.3,1.39,7.54,2.94,0.731,20.7,0.71,22.2,2.63,-0.1399999999999996,0.021
2025,776469,2025-09-03,Minnesota Twins,Chicago White Sox,0,5.56,1.49,9.98,2.72,5.17,1.39,8.33,3.88,0.682,22.6,0.72,22.8,-0.3899999999999997,1.6500000000000004,-0.0379999999999999
2025,776471,2025-09-03,Milwaukee Brewers,Philadelphia Phillies,1,3.96,1.29,6.08,3.42,6.01,1.35,9.25,2.67,0.719,20.3,0.771,21.7,2.05,-3.17,-0.052
2025,776470,2025-09-03,St. Louis Cardinals,Athletics,1,4.21,1.31,7.24,2.37,4.11,1.21,7.26,2.84,0.669,21.8,0.754,22.9,-0.0999999999999996,-0.0199999999999995,-0.0849999999999999
2025,776472,2025-09-03,Houston Astros,New York Yankees,1,4.77,1.37,7.56,3.03,4.44,1.37,9.48,3.6,0.704,21.4,0.829,23.5,-0.3299999999999992,-1.9200000000000008,-0.125
2025,776467,2025-09-03,Colorado Rockies,San Francisco Giants,0,6.7,1.71,5.91,3.42,3.65,1.21,9.18,3.6,0.682,25.9,0.679,22.7,-3.0500000000000003,-3.27,0.003
2025,776459,2025-09-04,Milwaukee Brewers,Philadelphia Phillies,0,2.7,1.08,10.39,3.36,3.2,1.22,8.64,2.17,0.735,20.3,0.779,21.7,0.5,1.75,-0.044
2025,776461,2025-09-04,Pittsburgh Pirates,Los Angeles Dodgers,1,1.97,0.95,10.36,2.01,2.35,1.26,10.57,3.82,0.66,23.7,0.772,21.9,0.3800000000000001,-0.2100000000000008,-0.1119999999999999
2025,776458,2025-09-04,Tampa Bay Rays,Cleveland Guardians,1,3.86,1.16,8.96,3.27,4.25,1.4,7.01,3.56,0.699,23.1,0.664,22.6,0.3900000000000001,1.950000000000001,0.0349999999999999
2025,776463,2025-09-04,Kansas City Royals,Los Angeles Angels,1,2.99,1.1,7.42,2.8,4.76,1.28,6.23,2.35,0.753,18.2,0.665,27.1,1.7699999999999996,1.1899999999999995,0.0879999999999999
2025,776462,2025-09-04,Minnesota Twins,Chicago White Sox,0,5.05,1.31,8.01,3.53,4.24,1.59,11.65,10.06,0.693,22.6,0.708,22.8,-0.8099999999999996,-3.640000000000001,-0.015
2025,776464,2025-09-04,Houston Astros,New York Yankees,0,4.62,1.27,8.27,3.65,3.09,1.05,9.35,3.36,0.734,21.4,0.833,23.5,-1.5300000000000002,-1.08,-0.0989999999999999
2025,776455,2025-09-05,Chicago Cubs,Washington Nationals,1,3.65,1.22,5.59,2.92,5.7,1.43,6.2,3.1,0.746,20.7,0.675,22.6,2.0500000000000003,-0.6100000000000003,0.0709999999999999
2025,776450,2025-09-05,Cincinnati Reds,New York Mets,0,2.87,1.15,8.06,2.33,4.22,1.37,8.0,3.47,0.735,23.3,0.777,21.4,1.3499999999999996,0.0600000000000005,-0.042
2025,776452,2025-09-05,Detroit Tigers,Chicago White Sox,0,4.64,1.28,10.51,3.3,3.81,1.2,8.92,3.57,0.786,23.9,0.669,22.8,-0.8299999999999996,1.59,0.1169999999999999
2025,776453,2025-09-05,Pittsburgh Pirates,Milwaukee Brewers,0,3.57,1.21,9.37,5.13,3.32,1.24,7.55,2.86,0.662,23.7,0.743,20.3,-0.25,1.82,-0.0809999999999999
2025,776454,2025-09-05,Baltimore Orioles,Los Angeles Dodgers,1,4.19,1.21,7.44,2.36,2.87,1.04,11.87,1.72,0.684,24.2,0.741,21.9,-1.3200000000000005,-4.429999999999999,-0.0569999999999999
2025,776457,2025-09-05,New York Yankees,Toronto Blue Jays,0,2.96,1.22,10.36,3.82,3.59,1.06,8.81,2.33,0.83,23.5,0.792,17.8,0.6299999999999999,1.549999999999999,0.0379999999999999
2025,776456,2025-09-05,Miami Marlins,Philadelphia Phillies,0,4.65,1.33,5.98,2.55,2.5,1.06,9.45,1.96,0.734,20.3,0.764,21.7,-2.1500000000000004,-3.469999999999999,-0.03
2025,776460,2025-09-05,Atlanta Braves,Seattle Mariners,1,2.58,1.07,11.82,2.29,3.44,1.03,11.89,2.13,0.727,22.2,0.773,23.3,0.8599999999999999,-0.0700000000000002,-0.046
2025,776451,2025-09-05,Tampa Bay Rays,Cleveland Guardians,0,4.23,1.29,13.5,2.86,3.06,1.27,9.29,4.46,0.695,23.1,0.654,22.6,-1.1700000000000004,4.210000000000001,0.0409999999999999
2025,776446,2025-09-05,Kansas City Royals,Minnesota Twins,1,3.86,1.22,6.57,2.35,2.74,1.11,8.68,2.38,0.705,18.2,0.725,22.6,-1.1199999999999997,-2.1099999999999994,-0.02
2025,776449,2025-09-05,Texas Rangers,Houston Astros,1,3.52,1.11,8.17,2.35,5.34,1.42,7.53,1.99,0.66,21.9,0.706,21.4,1.82,0.6399999999999997,-0.0459999999999999
2025,776445,2025-09-05,St. Louis Cardinals,San Francisco Giants,0,4.42,1.25,5.46,1.88,4.75,1.39,6.5,3.25,0.611,21.8,0.72,22.7,0.33,-1.04,-0.1089999999999999
2025,776442,2025-09-05,Colorado Rockies,San Diego Padres,1,4.98,1.42,6.86,2.1,2.87,0.99,9.41,2.48,0.708,25.9,0.748,19.1,-2.1100000000000003,-2.55,-0.04
2025,776444,2025-09-05,Los Angeles Angels,Athletics,0,4.26,1.4,8.09,4.15,6.85,1.66,7.25,4.43,0.683,27.1,0.766,22.9,2.59,0.8399999999999999,-0.0829999999999999
2025,776448,2025-09-05,Arizona Diamondbacks,Boston Red Sox,1,5.02,1.54,8.34,3.5,6.06,1.59,10.47,4.41,0.725,21.2,0.747,22.9,1.04,-2.130000000000001,-0.022
2025,776436,2025-09-06,New York Yankees,Toronto Blue Jays,1,3.32,1.4,6.47,5.21,3.96,1.33,8.77,2.75,0.8,23.5,0.774,17.8,0.6400000000000001,-2.3,0.026
2025,776440,2025-09-06,Chicago Cubs,Washington Nationals,0,3.21,1.09,7.71,2.1,4.34,1.29,7.44,2.96,0.746,20.7,0.681,22.6,1.13,0.2699999999999996,0.0649999999999999
2025,776433,2025-09-06,Miami Marlins,Philadelphia Phillies,0,5.36,1.27,7.32,2.94,3.92,1.22,10.58,2.79,0.724,20.3,0.775,21.7,-1.4400000000000004,-3.26,-0.051
2025,776435,2025-09-06,Detroit Tigers,Chicago White Sox,1,2.21,0.89,11.1,1.52,3.54,1.11,7.07,3.54,0.771,23.9,0.679,22.8,1.33,4.029999999999999,0.0919999999999999
2025,776439,2025-09-06,Cincinnati Reds,New York Mets,1,4.03,1.24,8.65,3.18,7.71,1.77,10.61,4.34,0.726,23.3,0.768,21.4,3.68,-1.959999999999999,-0.042
2025,776441,2025-09-06,Pittsburgh Pirates,Milwaukee Brewers,0,4.19,1.26,7.66,2.6,3.2,0.91,11.55,1.95,0.658,23.7,0.737,20.3,-0.9900000000000002,-3.890000000000001,-0.0789999999999999
2025,776443,2025-09-06,Baltimore Orioles,Los Angeles Dodgers,1,1.81,0.9,8.45,2.38,2.49,0.99,10.42,3.06,0.66,24.2,0.776,21.9,0.6800000000000002,-1.9700000000000009,-0.1159999999999999
2025,776438,2025-09-06,Tampa Bay Rays,Cleveland Guardians,0,4.87,1.33,9.52,3.46,4.24,1.23,8.0,2.67,0.729,23.1,0.691,22.6,-0.6299999999999999,1.5199999999999996,0.038
2025,776437,2025-09-06,St. Louis Cardinals,San Francisco Giants,1,5.31,1.44,6.14,3.43,3.85,1.36,8.11,3.08,0.611,21.8,0.716,22.7,-1.4599999999999995,-1.97,-0.1049999999999999
2025,776432,2025-09-06,Texas Rangers,Houston Astros,0,2.97,0.92,9.64,1.93,2.43,1.03,10.0,2.77,0.656,21.9,0.729,21.4,-0.54,-0.3599999999999994,-0.0729999999999999
2025,776434,2025-09-06,Kansas City Royals,Minnesota Twins,1,3.51,1.14,6.15,2.48,3.42,1.04,10.21,2.05,0.694,18.2,0.71,22.6,-0.0899999999999998,-4.0600000000000005,-0.016
2025,776447,2025-09-06,Atlanta Braves,Seattle Mariners,0,2.88,1.19,8.79,3.51,5.68,1.41,7.37,3.39,0.746,22.2,0.748,23.3,2.8,1.419999999999999,-0.002
2025,776424,2025-09-06,Arizona Diamondbacks,Boston Red Sox,1,5.25,1.33,7.49,1.88,3.41,1.29,7.51,3.48,0.749,21.2,0.746,22.9,-1.84,-0.0199999999999995,0.003
2025,776431,2025-09-06,Colorado Rockies,San Diego Padres,0,7.36,1.83,8.06,5.96,3.84,1.32,5.25,3.5,0.708,25.9,0.773,19.1,-3.5200000000000005,2.8100000000000005,-0.065
2025,776430,2025-09-06,Los Angeles Angels,Athletics,0,3.99,1.42,8.78,3.73,5.08,1.36,9.86,3.09,0.679,27.1,0.789,22.9,1.09,-1.08,-0.1099999999999999
2025,776428,2025-09-07,Atlanta Braves,Seattle Mariners,0,5.6,1.56,8.45,3.95,3.54,1.18,8.07,2.29,0.732,22.2,0.782,23.3,-2.06,0.379999999999999,-0.05
2025,776421,2025-09-07,Tampa Bay Rays,Cleveland Guardians,0,2.76,1.02,7.62,2.22,2.72,1.31,8.62,1.36,0.716,23.1,0.677,22.6,-0.0399999999999995,-0.9999999999999992,0.0389999999999999
2025,776427,2025-09-07,Baltimore Orioles,Los Angeles Dodgers,0,4.64,1.33,6.08,2.06,3.36,1.22,6.71,2.8,0.643,24.2,0.754,21.9,-1.2799999999999998,-0.6299999999999999,-0.1109999999999999
2025,776423,2025-09-07,New York Yankees,Toronto Blue Jays,1,2.86,1.1,8.71,2.35,5.19,1.29,8.68,2.44,0.83,23.5,0.776,17.8,2.3300000000000005,0.0300000000000011,0.0539999999999999
2025,776419,2025-09-07,Pittsburgh Pirates,Milwaukee Brewers,0,4.02,0.93,8.9,1.15,4.36,1.24,11.86,4.23,0.621,23.7,0.72,20.3,0.3400000000000007,-2.959999999999999,-0.0989999999999999
2025,776429,2025-09-07,Cincinnati Reds,New York Mets,1,2.76,0.94,11.03,2.17,4.79,1.21,7.4,3.05,0.752,23.3,0.773,21.4,2.03,3.629999999999999,-0.021
2025,776425,2025-09-07,Detroit Tigers,Chicago White Sox,0,5.83,1.58,9.44,4.56,4.1,1.29,6.56,3.03,0.73,23.9,0.678,22.8,-1.7300000000000004,2.88,0.0519999999999999
2025,776426,2025-09-07,Miami Marlins,Philadelphia Phillies,1,2.78,1.15,6.03,2.78,4.08,1.41,6.26,3.06,0.725,20.3,0.785,21.7,1.3000000000000005,-0.2299999999999995,-0.06
2025,776422,2025-09-07,Kansas City Royals,Minnesota Twins,0,4.64,1.33,8.07,2.48,5.1,1.3,7.38,1.91,0.686,18.2,0.714,22.6,0.4599999999999999,0.6900000000000004,-0.0279999999999999
2025,776416,2025-09-07,St. Louis Cardinals,San Francisco Giants,1,4.28,1.23,10.01,1.89,6.37,1.55,11.83,5.16,0.647,21.8,0.738,22.7,2.09,-1.8200000000000005,-0.0909999999999999
2025,776420,2025-09-07,Chicago Cubs,Washington Nationals,0,2.17,1.07,10.33,2.72,2.31,1.11,7.71,3.86,0.721,20.7,0.674,22.6,0.1400000000000001,2.62,0.0469999999999999
2025,776418,2025-09-07,Texas Rangers,Houston Astros,1,4.4,1.36,7.59,2.95,3.66,1.24,8.77,3.19,0.669,21.9,0.734,21.4,-0.7400000000000002,-1.1799999999999995,-0.0649999999999999
2025,776417,2025-09-07,Colorado Rockies,San Diego Padres,0,6.33,1.5,7.41,2.03,4.55,1.33,11.52,3.8,0.696,25.9,0.768,19.1,-1.7800000000000002,-4.109999999999999,-0.072
2025,776414,2025-09-07,Los Angeles Angels,Athletics,1,6.66,1.44,8.88,4.07,4.54,1.3,6.86,2.77,0.68,27.1,0.747,22.9,-2.12,2.0200000000000005,-0.0669999999999999
2025,776415,2025-09-07,Arizona Diamondbacks,Boston Red Sox,0,3.39,1.07,7.71,2.4,3.35,1.24,6.7,3.19,0.731,21.2,0.744,22.9,-0.04,1.0099999999999998,-0.013
2025,776413,2025-09-08,Cleveland Guardians,Kansas City Royals,1,4.3,1.19,7.43,2.18,3.66,1.26,8.61,4.13,0.689,22.6,0.702,18.2,-0.6399999999999997,-1.1799999999999995,-0.013
2025,776409,2025-09-08,Miami Marlins,Washington Nationals,0,4.17,1.14,6.3,1.06,4.25,1.48,7.4,2.77,0.741,20.3,0.71,22.6,0.08,-1.1000000000000003,0.031
2025,776405,2025-09-08,Philadelphia Phillies,New York Mets,1,6.01,1.35,9.25,2.67,2.06,1.04,10.69,3.0,0.762,21.7,0.776,21.4,-3.95,-1.4399999999999995,-0.014
2025,776412,2025-09-08,Atlanta Braves,Chicago Cubs,1,5.3,1.39,7.54,2.94,3.73,0.99,7.28,1.62,0.751,22.2,0.746,20.7,-1.5699999999999998,0.2599999999999998,0.005
2025,776406,2025-09-08,Texas Rangers,Milwaukee Brewers,1,2.84,1.24,7.98,3.89,3.96,1.29,6.08,3.42,0.654,21.9,0.748,20.3,1.12,1.9000000000000004,-0.0939999999999999
2025,776411,2025-09-08,Los Angeles Angels,Minnesota Twins,0,6.4,1.48,9.19,5.01,4.04,1.28,8.65,3.72,0.645,27.1,0.682,22.6,-2.3600000000000003,0.5399999999999991,-0.037
2025,776407,2025-09-08,San Diego Padres,Cincinnati Reds,1,5.38,1.18,8.5,2.38,3.33,1.08,8.96,1.78,0.728,19.1,0.726,23.3,-2.05,-0.4600000000000008,0.002
2025,776400,2025-09-08,Seattle Mariners,St. Louis Cardinals,1,2.94,0.93,9.55,1.74,4.84,1.32,5.76,2.13,0.78,23.3,0.654,21.8,1.9,3.790000000000001,0.126
2025,776399,2025-09-08,San Francisco Giants,Arizona Diamondbacks,1,3.22,1.24,9.74,2.0,3.71,1.44,6.62,2.38,0.726,22.7,0.748,21.2,0.4899999999999997,3.12,-0.022
2025,776410,2025-09-08,Athletics,Boston Red Sox,0,3.14,1.15,7.95,3.33,2.59,1.03,11.18,2.02,0.739,22.9,0.739,22.9,-0.5500000000000003,-3.2299999999999995,0.0
2025,776408,2025-09-08,Los Angeles Dodgers,Colorado Rockies,1,3.19,1.1,10.56,4.28,6.52,1.55,7.53,4.5,0.785,21.9,0.71,25.9,3.33,3.03,0.075
2025,776401,2025-09-09,Baltimore Orioles,Pittsburgh Pirates,1,2.53,1.03,13.22,2.81,3.94,1.24,9.09,2.91,0.636,24.2,0.68,23.7,1.41,4.130000000000001,-0.044
2025,776403,2025-09-09,Cleveland Guardians,Kansas City Royals,1,3.21,1.26,10.2,3.97,2.99,1.1,7.42,2.8,0.629,22.6,0.705,18.2,-0.2199999999999997,2.78,-0.0759999999999999
2025,776397,2025-09-09,Miami Marlins,Washington Nationals,0,4.8,1.5,5.7,3.6,5.68,1.43,5.63,3.17,0.725,20.3,0.688,22.6,0.8799999999999999,0.0700000000000002,0.037
2025,776404,2025-09-09,Philadelphia Phillies,New York Mets,1,3.2,1.22,8.64,2.17,5.64,1.22,11.13,1.78,0.757,21.7,0.737,21.4,2.4399999999999995,-2.49,0.02
2025,776398,2025-09-09,New York Yankees,Detroit Tigers,0,4.44,1.37,9.48,3.6,3.87,1.27,8.4,2.17,0.82,23.5,0.738,23.9,-0.5700000000000003,1.08,0.0819999999999999
2025,776393,2025-09-09,Toronto Blue Jays,Houston Astros,1,3.57,1.02,8.26,1.56,3.52,0.52,8.22,1.17,0.785,17.8,0.732,21.4,-0.0499999999999998,0.0399999999999991,0.053
2025,776402,2025-09-09,Atlanta Braves,Chicago Cubs,0,4.45,1.4,9.41,3.66,2.67,1.08,7.4,2.52,0.747,22.2,0.754,20.7,-1.7800000000000002,2.01,-0.007
2025,776388,2025-09-09,Chicago White Sox,Tampa Bay Rays,0,5.17,1.39,8.33,3.88,3.31,1.28,6.62,2.74,0.722,22.8,0.734,23.1,-1.86,1.71,-0.012
2025,776395,2025-09-09,Texas Rangers,Milwaukee Brewers,1,3.86,1.28,8.78,3.98,3.53,1.28,9.55,3.01,0.656,21.9,0.742,20.3,-0.33,-0.7700000000000014,-0.0859999999999999
2025,776390,2025-09-09,Los Angeles Angels,Minnesota Twins,1,4.76,1.28,6.23,2.35,5.56,1.49,9.98,2.72,0.67,27.1,0.698,22.6,0.7999999999999998,-3.75,-0.0279999999999999
2025,776392,2025-09-09,San Diego Padres,Cincinnati Reds,0,3.44,1.2,9.33,3.19,3.81,1.1,6.27,1.54,0.76,19.1,0.737,23.3,0.3700000000000001,3.0600000000000005,0.023
2025,776391,2025-09-09,Seattle Mariners,St. Louis Cardinals,1,4.21,1.19,9.79,2.07,4.21,1.31,7.24,2.37,0.796,23.3,0.717,21.8,0.0,2.549999999999999,0.079
2025,776394,2025-09-09,San Francisco Giants,Arizona Diamondbacks,1,3.65,1.21,9.18,3.6,4.83,1.26,8.2,3.09,0.691,22.7,0.717,21.2,1.1800000000000002,0.9800000000000004,-0.026
2025,776396,2025-09-09,Athletics,Boston Red Sox,0,4.11,1.21,7.26,2.84,2.33,1.09,13.5,1.86,0.754,22.9,0.76,22.9,-1.7800000000000002,-6.24,-0.006
2025,776389,2025-09-09,Los Angeles Dodgers,Colorado Rockies,1,2.82,0.97,10.92,2.7,6.7,1.71,5.91,3.42,0.803,21.9,0.694,25.9,3.88,5.01,0.1090000000000001
2025,776375,2025-09-10,Texas Rangers,Milwaukee Brewers,1,3.52,1.11,8.17,2.35,2.7,1.08,10.39,3.36,0.661,21.9,0.741,20.3,-0.8199999999999998,-2.2200000000000006,-0.0799999999999999
2025,776379,2025-09-10,Athletics,Boston Red Sox,1,6.85,1.66,7.25,4.43,6.06,1.59,10.47,4.41,0.775,22.9,0.691,22.9,-0.79,-3.2200000000000006,0.084
2025,776374,2025-09-10,San Francisco Giants,Arizona Diamondbacks,0,4.75,1.39,6.5,3.25,5.02,1.54,8.34,3.5,0.723,22.7,0.751,21.2,0.2699999999999996,-1.84,-0.028
2025,776376,2025-09-10,Los Angeles Angels,Minnesota Twins,1,4.58,1.45,5.56,3.76,5.05,1.31,8.01,3.53,0.64,27.1,0.718,22.6,0.4699999999999997,-2.45,-0.0779999999999999
2025,776387,2025-09-10,Baltimore Orioles,Pittsburgh Pirates,1,2.91,0.88,7.48,0.83,1.97,0.95,10.36,2.01,0.643,24.2,0.587,23.7,-0.9400000000000002,-2.879999999999999,0.056
2025,776382,2025-09-10,Cleveland Guardians,Kansas City Royals,0,4.25,1.4,7.01,3.56,3.86,1.22,9.34,3.45,0.698,22.6,0.716,18.2,-0.3900000000000001,-2.33,-0.018
2025,776386,2025-09-10,Miami Marlins,Washington Nationals,1,4.25,1.05,9.91,3.02,5.7,1.43,6.2,3.1,0.725,20.3,0.689,22.6,1.4500000000000002,3.71,0.036
2025,776384,2025-09-10,Philadelphia Phillies,New York Mets,1,2.5,1.06,9.45,1.96,3.53,1.3,7.01,3.59,0.763,21.7,0.742,21.4,1.0299999999999998,2.4399999999999995,0.021
2025,776383,2025-09-10,New York Yankees,Detroit Tigers,0,3.09,1.05,9.35,3.36,4.64,1.28,10.51,3.3,0.826,23.5,0.75,23.9,1.5499999999999998,-1.16,0.0759999999999999
2025,776385,2025-09-10,Toronto Blue Jays,Houston Astros,0,4.17,1.3,7.48,3.04,4.77,1.37,7.56,3.03,0.79,17.8,0.735,21.4,0.5999999999999996,-0.0799999999999991,0.055
2025,776381,2025-09-10,Atlanta Braves,Chicago Cubs,0,2.58,1.07,11.82,2.29,3.68,1.06,6.8,1.87,0.751,22.2,0.729,20.7,1.1,5.0200000000000005,0.022
2025,776378,2025-09-10,Chicago White Sox,Tampa Bay Rays,1,4.22,1.44,8.91,4.22,4.23,1.29,13.5,2.86,0.737,22.8,0.742,23.1,0.0100000000000006,-4.59,-0.005
2025,776377,2025-09-10,San Diego Padres,Cincinnati Reds,0,2.87,0.99,9.41,2.48,2.87,1.15,8.06,2.33,0.728,19.1,0.763,23.3,0.0,1.3499999999999996,-0.035
2025,776373,2025-09-10,Seattle Mariners,St. Louis Cardinals,1,3.44,1.03,11.89,2.13,4.42,1.25,5.46,1.88,0.793,23.3,0.715,21.8,0.98,6.430000000000001,0.078
2025,776380,2025-09-10,Los Angeles Dodgers,Colorado Rockies,1,2.35,1.26,10.57,3.82,4.98,1.42,6.86,2.1,0.758,21.9,0.674,25.9,2.6300000000000003,3.71,0.0839999999999999
2025,776372,2025-09-11,Baltimore Orioles,Pittsburgh Pirates,1,5.21,1.5,9.45,3.45,3.57,1.21,9.37,5.13,0.688,24.2,0.637,23.7,-1.64,0.08,0.0509999999999999
2025,776364,2025-09-11,Chicago White Sox,Tampa Bay Rays,1,3.81,1.2,8.92,3.57,3.63,1.18,10.11,3.0,0.709,22.8,0.681,23.1,-0.1800000000000001,-1.1899999999999995,0.0279999999999999
2025,776369,2025-09-11,Toronto Blue Jays,Houston Astros,1,3.59,1.06,8.81,2.33,4.62,1.27,8.27,3.65,0.788,17.8,0.726,21.4,1.0300000000000002,0.5400000000000009,0.062
2025,776367,2025-09-11,Miami Marlins,Washington Nationals,1,3.99,1.28,8.69,2.82,4.17,1.35,10.43,3.61,0.738,20.3,0.646,22.6,0.1799999999999997,-1.7400000000000002,0.0919999999999999
2025,776368,2025-09-11,New York Yankees,Detroit Tigers,1,2.96,1.22,10.36,3.82,3.66,1.04,7.32,1.94,0.812,23.5,0.773,23.9,0.7000000000000002,3.039999999999999,0.039
2025,776370,2025-09-11,Cleveland Guardians,Kansas City Royals,1,3.06,1.27,9.29,4.46,3.51,1.14,6.15,2.48,0.702,22.6,0.721,18.2,0.4499999999999997,3.139999999999999,-0.019
2025,776371,2025-09-11,Philadelphia Phillies,New York Mets,1,3.92,1.22,10.58,2.79,4.22,1.37,8.0,3.47,0.765,21.7,0.727,21.4,0.2999999999999998,2.58,0.038
2025,776365,2025-09-11,San Diego Padres,Colorado Rockies,1,3.84,1.32,5.25,3.5,7.36,1.83,8.06,5.96,0.744,19.1,0.696,25.9,3.5200000000000005,-2.8100000000000005,0.048
2025,776362,2025-09-11,Seattle Mariners,Los Angeles Angels,1,5.68,1.41,7.37,3.39,4.26,1.4,8.09,4.15,0.77,23.3,0.643,27.1,-1.42,-0.7199999999999998,0.127
