batter,pt,ab,h,tb,date
675961,FC,1,1,2,2026-07-19
675961,FS,1,1,2,2026-07-19
676369,CH,2,0,0,2026-07-19
676369,SL,1,0,0,2026-07-19
676391,CU,3,1,1,2026-07-19
676439,SI,3,1,2,2026-07-19
676475,CH,1,0,0,2026-07-19
676475,FC,1,1,1,2026-07-19
676475,SI,2,2,2,2026-07-19
676475,SL,1,0,0,2026-07-19
676551,FS,1,0,0,2026-07-19
676551,SL,2,2,3,2026-07-19
676609,SI,1,0,0,2026-07-19
676609,SL,1,0,0,2026-07-19
676609,ST,1,0,0,2026-07-19
676724,CH,1,0,0,2026-07-19
677587,CH,1,0,0,2026-07-19
677587,FF,2,1,1,2026-07-19
677587,FS,1,0,0,2026-07-19
677594,CH,1,0,0,2026-07-19
677594,FF,1,0,0,2026-07-19
677594,SI,2,1,1,2026-07-19
677649,CH,1,0,0,2026-07-19
677649,SI,1,0,0,2026-07-19
677649,SL,2,0,0,2026-07-19
677800,FF,1,0,0,2026-07-19
677800,SI,1,0,0,2026-07-19
677800,SL,1,0,0,2026-07-19
677870,FF,1,0,0,2026-07-19
677870,SI,3,0,0,2026-07-19
678218,FC,1,0,0,2026-07-19
678218,FF,1,0,0,2026-07-19
678218,SI,1,0,0,2026-07-19
678246,FC,1,0,0,2026-07-19
678246,FF,3,0,0,2026-07-19
678489,CH,1,0,0,2026-07-19
678554,FF,1,0,0,2026-07-19
678554,SI,1,1,1,2026-07-19
678554,SL,1,0,0,2026-07-19
678577,SL,1,0,0,2026-07-19
678882,CH,1,0,0,2026-07-19
678882,CU,1,0,0,2026-07-19
678882,FF,1,1,1,2026-07-19
678882,SI,1,1,1,2026-07-19
679529,FC,2,0,0,2026-07-19
679529,FF,2,0,0,2026-07-19
679822,FF,1,0,0,2026-07-19
679845,FC,1,0,0,2026-07-19
679845,FF,1,0,0,2026-07-19
679845,FS,1,0,0,2026-07-19
679845,SL,1,0,0,2026-07-19
680474,CU,1,0,0,2026-07-19
680474,FF,2,0,0,2026-07-19
680700,CH,1,0,0,2026-07-19
680700,FC,1,1,1,2026-07-19
680700,SI,1,0,0,2026-07-19
680728,FF,2,1,1,2026-07-19
680728,SL,1,1,2,2026-07-19
680757,CH,1,1,1,2026-07-19
680757,FF,1,0,0,2026-07-19
680757,FS,2,1,1,2026-07-19
680757,SL,1,0,0,2026-07-19
680776,FF,2,0,0,2026-07-19
680776,SI,1,0,0,2026-07-19
680777,FS,2,0,0,2026-07-19
680779,CU,2,0,0,2026-07-19
680779,FF,1,0,0,2026-07-19
680779,SL,1,0,0,2026-07-19
681082,FC,1,1,1,2026-07-19
681082,SI,1,0,0,2026-07-19
681082,SV,1,0,0,2026-07-19
681190,FA,1,0,0,2026-07-19
681198,FS,3,0,0,2026-07-19
681198,ST,1,0,0,2026-07-19
681297,CU,1,0,0,2026-07-19
681297,SI,1,0,0,2026-07-19
681297,ST,1,0,0,2026-07-19
681481,FF,1,0,0,2026-07-19
681481,FS,2,0,0,2026-07-19
681481,SI,1,0,0,2026-07-19
681546,FS,2,0,0,2026-07-19
681546,ST,1,1,1,2026-07-19
681624,CH,2,0,0,2026-07-19
681624,FF,2,0,0,2026-07-19
681624,FS,1,0,0,2026-07-19
681624,SI,2,1,2,2026-07-19
681624,ST,1,0,0,2026-07-19
681715,FF,1,0,0,2026-07-19
681715,SI,2,2,2,2026-07-19
681715,ST,1,0,0,2026-07-19
682634,CU,1,0,0,2026-07-19
682729,CU,2,0,0,2026-07-19
682729,ST,1,0,0,2026-07-19
682829,CH,2,0,0,2026-07-19
682829,FF,2,1,1,2026-07-19
682928,FF,2,1,4,2026-07-19
682928,SL,2,1,2,2026-07-19
682985,FF,1,0,0,2026-07-19
682985,ST,2,1,4,2026-07-19
682988,SI,2,0,0,2026-07-19
682988,SL,1,1,1,2026-07-19
682998,CH,1,0,0,2026-07-19
682998,CU,1,0,0,2026-07-19
682998,SL,2,1,2,2026-07-19
683002,CU,1,0,0,2026-07-19
683002,FF,3,1,1,2026-07-19
683011,CH,1,0,0,2026-07-19
683011,FC,1,0,0,2026-07-19
683011,FF,1,0,0,2026-07-19
683011,FS,1,0,0,2026-07-19
683011,SL,1,1,1,2026-07-19
683083,FF,2,0,0,2026-07-19
683083,SL,2,1,1,2026-07-19
683146,CH,2,1,1,2026-07-19
683146,FF,1,0,0,2026-07-19
683146,SI,1,0,0,2026-07-19
683146,SL,1,0,0,2026-07-19
683734,CH,1,1,1,2026-07-19
683734,FF,2,0,0,2026-07-19
683734,SL,1,0,0,2026-07-19
683737,CH,2,1,1,2026-07-19
683737,FF,2,2,2,2026-07-19
683737,SL,1,0,0,2026-07-19
683748,CU,1,0,0,2026-07-19
683748,FC,2,1,4,2026-07-19
683748,SI,1,0,0,2026-07-19
683953,CH,1,0,0,2026-07-19
683953,FF,1,0,0,2026-07-19
683953,FS,1,0,0,2026-07-19
683953,SI,1,0,0,2026-07-19
686475,SI,4,0,0,2026-07-19
686555,FF,2,0,0,2026-07-19
686555,FS,1,0,0,2026-07-19
686555,SI,1,1,2,2026-07-19
686611,FF,1,0,0,2026-07-19
686611,SL,2,1,4,2026-07-19
686681,SI,1,0,0,2026-07-19
686797,FF,4,1,1,2026-07-19
686948,CU,1,1,4,2026-07-19
686948,FF,2,2,5,2026-07-19
686948,FS,1,1,1,2026-07-19
686948,SL,1,1,1,2026-07-19
687093,CU,1,0,0,2026-07-19
687093,FC,1,1,1,2026-07-19
687093,FS,1,0,0,2026-07-19
687093,SI,1,1,2,2026-07-19
687221,FF,2,0,0,2026-07-19
687263,FC,1,0,0,2026-07-19
687263,FS,1,0,0,2026-07-19
687263,SI,1,1,1,2026-07-19
687263,SL,1,0,0,2026-07-19
687282,FF,1,0,0,2026-07-19
687282,SI,1,0,0,2026-07-19
687401,FF,2,0,0,2026-07-19
687515,CH,1,0,0,2026-07-19
687515,FS,1,0,0,2026-07-19
687515,ST,1,1,1,2026-07-19
687529,SL,1,0,0,2026-07-19
687529,ST,1,0,0,2026-07-19
687637,CU,3,1,1,2026-07-19
687637,SL,1,1,2,2026-07-19
687749,FC,1,0,0,2026-07-19
687749,FF,3,2,3,2026-07-19
687749,SI,1,0,0,2026-07-19
687859,FF,1,1,1,2026-07-19
687859,FS,2,0,0,2026-07-19
687859,SL,1,0,0,2026-07-19
689414,FF,3,0,0,2026-07-19
689414,SI,1,0,0,2026-07-19
690984,CH,1,0,0,2026-07-19
690984,FF,2,1,1,2026-07-19
690993,FC,1,0,0,2026-07-19
690993,FS,1,0,0,2026-07-19
691011,FF,2,0,0,2026-07-19
691011,FS,1,0,0,2026-07-19
691016,FC,2,1,1,2026-07-19
691016,FF,1,0,0,2026-07-19
691016,SL,1,0,0,2026-07-19
691016,ST,1,0,0,2026-07-19
691023,FC,2,1,2,2026-07-19
691023,SI,2,0,0,2026-07-19
691023,SL,1,0,0,2026-07-19
691026,CU,1,0,0,2026-07-19
691026,FF,1,0,0,2026-07-19
691026,SI,1,0,0,2026-07-19
691026,SL,1,0,0,2026-07-19
691176,FC,3,0,0,2026-07-19
691176,FF,5,1,1,2026-07-19
691406,FC,1,0,0,2026-07-19
691406,SI,2,1,1,2026-07-19
691406,SL,1,0,0,2026-07-19
691406,ST,1,0,0,2026-07-19
691458,CH,1,1,3,2026-07-19
691458,FF,1,1,1,2026-07-19
691458,SI,1,1,1,2026-07-19
691458,SL,2,0,0,2026-07-19
691594,FC,3,0,0,2026-07-19
691594,SI,1,0,0,2026-07-19
691718,CH,1,0,0,2026-07-19
691718,FF,3,1,2,2026-07-19
691720,CH,1,0,0,2026-07-19
691720,FC,1,1,1,2026-07-19
691720,FF,1,0,0,2026-07-19
691720,SL,1,0,0,2026-07-19
691723,CU,2,0,0,2026-07-19
691723,FF,1,1,4,2026-07-19
691723,ST,1,1,1,2026-07-19
693304,CU,1,0,0,2026-07-19
693304,FC,1,1,2,2026-07-19
693304,FF,2,1,2,2026-07-19
693304,SL,1,0,0,2026-07-19
693307,FS,2,0,0,2026-07-19
693307,SI,1,0,0,2026-07-19
693307,ST,1,0,0,2026-07-19
694192,CH,1,0,0,2026-07-19
694192,FF,1,1,1,2026-07-19
694192,SI,1,0,0,2026-07-19
694212,CU,1,0,0,2026-07-19
694378,CH,1,0,0,2026-07-19
694378,CU,1,1,2,2026-07-19
694378,FC,1,0,0,2026-07-19
694378,FF,1,0,0,2026-07-19
694384,FC,2,0,0,2026-07-19
694384,FF,1,1,1,2026-07-19
694384,SL,1,1,1,2026-07-19
694384,SV,1,1,1,2026-07-19
694497,CH,1,0,0,2026-07-19
694497,FC,1,0,0,2026-07-19
694671,CH,1,1,4,2026-07-19
694671,FC,2,1,2,2026-07-19
694671,FF,1,0,0,2026-07-19
694671,SI,1,1,1,2026-07-19
695257,CU,1,1,1,2026-07-19
695257,FF,3,2,4,2026-07-19
695506,CH,1,1,2,2026-07-19
695506,CU,1,1,4,2026-07-19
695506,FF,1,0,0,2026-07-19
695506,SL,1,0,0,2026-07-19
695508,FC,1,0,0,2026-07-19
695578,FC,1,0,0,2026-07-19
695578,FF,2,0,0,2026-07-19
695578,SL,2,0,0,2026-07-19
695600,CU,1,0,0,2026-07-19
695600,FC,1,1,2,2026-07-19
695600,FF,1,0,0,2026-07-19
695600,SL,1,0,0,2026-07-19
695657,FC,1,0,0,2026-07-19
695657,FS,3,2,5,2026-07-19
695670,CU,1,0,0,2026-07-19
695670,FF,2,1,2,2026-07-19
695720,FC,1,0,0,2026-07-19
695720,FS,1,0,0,2026-07-19
695731,CU,1,0,0,2026-07-19
695731,FF,1,1,1,2026-07-19
695731,FS,2,1,1,2026-07-19
695734,CU,1,0,0,2026-07-19
695734,FF,2,0,0,2026-07-19
695734,SL,1,0,0,2026-07-19
696100,FF,2,1,4,2026-07-19
696100,SI,1,1,4,2026-07-19
696100,SL,1,1,4,2026-07-19
696135,FF,3,1,2,2026-07-19
696285,FF,1,1,1,2026-07-19
696285,SI,1,0,0,2026-07-19
696285,SL,1,0,0,2026-07-19
699013,CU,1,0,0,2026-07-19
699013,FF,2,1,4,2026-07-19
699393,CH,1,1,1,2026-07-19
699393,SI,1,0,0,2026-07-19
699393,SL,2,1,2,2026-07-19
700250,CH,1,0,0,2026-07-19
700250,CU,1,0,0,2026-07-19
700250,FF,1,1,1,2026-07-19
700250,FS,3,1,2,2026-07-19
700250,SL,1,0,0,2026-07-19
700250,ST,1,0,0,2026-07-19
700932,FF,3,0,0,2026-07-19
701305,CU,1,0,0,2026-07-19
701358,FF,1,0,0,2026-07-19
701358,SI,3,0,0,2026-07-19
701398,FF,1,0,0,2026-07-19
701398,SI,1,0,0,2026-07-19
701398,SL,3,1,4,2026-07-19
701538,FA,1,1,4,2026-07-19
701538,FC,1,1,4,2026-07-19
701538,FF,1,0,0,2026-07-19
701538,SI,1,1,1,2026-07-19
701538,SL,2,1,1,2026-07-19
701675,CH,2,0,0,2026-07-19
701675,SL,1,0,0,2026-07-19
701678,FC,2,0,0,2026-07-19
701678,FF,1,1,1,2026-07-19
701678,ST,1,0,0,2026-07-19
701807,CH,2,1,1,2026-07-19
701807,FS,1,0,0,2026-07-19
701852,FF,1,0,0,2026-07-19
701852,FS,1,0,0,2026-07-19
701852,SI,1,0,0,2026-07-19
702176,FF,1,0,0,2026-07-19
702176,SI,1,0,0,2026-07-19
702222,CU,2,0,0,2026-07-19
702222,SI,1,0,0,2026-07-19
702284,CH,1,1,4,2026-07-19
702284,SL,3,2,2,2026-07-19
702332,CH,2,1,1,2026-07-19
702332,FC,1,0,0,2026-07-19
702332,FF,1,0,0,2026-07-19
702616,CH,1,0,0,2026-07-19
702616,FF,1,0,0,2026-07-19
702616,ST,1,0,0,2026-07-19
703607,FC,1,1,1,2026-07-19
703607,SI,1,0,0,2026-07-19
703607,ST,1,0,0,2026-07-19
800050,FF,1,0,0,2026-07-19
800050,FS,1,1,2,2026-07-19
800050,ST,1,0,0,2026-07-19
800325,FF,1,0,0,2026-07-19
800325,SL,1,0,0,2026-07-19
802139,CH,2,0,0,2026-07-19
802139,CU,1,0,0,2026-07-19
802139,FC,1,1,1,2026-07-19
802139,SL,2,0,0,2026-07-19
802415,FF,1,1,2,2026-07-19
802415,SI,3,1,1,2026-07-19
803011,FC,1,0,0,2026-07-19
803011,FF,1,0,0,2026-07-19
803011,FS,2,0,0,2026-07-19
805300,SI,1,0,0,2026-07-19
805300,SL,1,0,0,2026-07-19
805300,ST,1,1,1,2026-07-19
805347,FC,2,0,0,2026-07-19
805347,FF,1,0,0,2026-07-19
805347,FS,1,0,0,2026-07-19
805779,CU,1,0,0,2026-07-19
805779,FC,3,1,1,2026-07-19
805779,FF,1,1,1,2026-07-19
805808,FC,1,0,0,2026-07-19
805808,FF,1,0,0,2026-07-19
805808,SI,1,1,4,2026-07-19
805811,FF,1,1,4,2026-07-19
805811,FS,1,0,0,2026-07-19
805811,SL,1,0,0,2026-07-19
805999,CH,1,0,0,2026-07-19
805999,FF,4,1,1,2026-07-19
805999,SI,1,1,1,2026-07-19
806068,FF,1,0,0,2026-07-19
806068,SI,2,0,0,2026-07-19
806068,SL,1,1,1,2026-07-19
807712,FS,2,1,1,2026-07-19
807712,SI,1,0,0,2026-07-19
808959,FC,1,0,0,2026-07-19
808959,FF,1,0,0,2026-07-19
808959,FS,1,0,0,2026-07-19
808982,FF,1,0,0,2026-07-19
808982,SL,2,0,0,2026-07-19
808982,ST,1,1,1,2026-07-19
811965,CH,1,0,0,2026-07-19
811965,CU,1,0,0,2026-07-19
811965,FF,1,1,1,2026-07-19
811965,FS,1,0,0,2026-07-19
814439,CH,1,0,0,2026-07-19
814439,FF,1,0,0,2026-07-19
814439,SI,1,1,1,2026-07-19
814439,SL,1,0,0,2026-07-19
815873,CU,1,0,0,2026-07-19
815873,FF,1,0,0,2026-07-19
823550,FA,2,2,3,2026-07-19
823550,FF,1,1,1,2026-07-19
828599,FF,1,0,0,2026-07-19
828599,SI,1,0,0,2026-07-19
828599,SL,2,0,0,2026-07-19
500743,SI,2,1,1,2026-07-20
500743,SL,1,0,0,2026-07-20
502671,SI,2,1,1,2026-07-20
502671,SL,2,0,0,2026-07-20
514888,FF,1,0,0,2026-07-20
514888,ST,3,1,1,2026-07-20
518692,FF,1,0,0,2026-07-20
518692,SI,1,1,1,2026-07-20
518692,SL,2,0,0,2026-07-20
521692,CU,1,0,0,2026-07-20
521692,SI,1,1,4,2026-07-20
521692,SL,1,0,0,2026-07-20
542303,SI,2,0,0,2026-07-20
542303,SL,1,1,2,2026-07-20
543807,FC,1,1,1,2026-07-20
